Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           1670	       831	00101070	a074a223	sw	x7,-1532(x9)	  x9:0x00102000  x7:0x4416460d PA:0x00101a04 store:0x4416460d load:0x3f7d1f60
           1680	       836	00101074	a0042083	lw	x1,-1536(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1682	       837	00101078	d007f5d3	fcvt.s.w	f11,x15	 x15:0x00000002 f11=0x40000000
           1684	       838	0010107c	9fc92803	lw	x16,-1540(x18)	 x18:0x00102000 x16=0x3ffe8fb0 PA:0x001019fc store:0x441606c5
           1686	       839	00101080	00178893	addi	x17,x15,1	 x15:0x00000002 x17=0x00000003
           1694	       843	00101084	a044a603	lw	x12,-1532(x9)	  x9:0x00102000 x12=0x4416460d PA:0x00101a04 store:0x00000000
           1696	       844	00101088	8015fac3	fmadd.s	f21,f11,f1,f16	 f11:0x40000000  f1:0x3f7d1f60 f16:0x40000000 f21=0x407e8fb0
           1702	       847	0010108c	a0042b03	lw	x22,-1536(x8)	  x8:0x00102000 x22=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1704	       848	00101090	d008fbd3	fcvt.s.w	f23,x17	 x17:0x00000003 f23=0x40400000
           1710	       851	00101094	a0042c03	lw	x24,-1536(x8)	  x8:0x00102000 x24=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1712	       852	00101098	01667cd3	fadd.s	f25,f12,f22	 f12:0x4416460d f22:0x3f7d1f60 f25=0x44168555
           1714	       853	0010109c	9f592e23	sw	x21,-1540(x18)	 x18:0x00102000 x21:0x407e8fb0 PA:0x001019fc store:0x407e8fb0 load:0x3f7d1f60
           1716	       854	001010a0	9fc92d03	lw	x26,-1540(x18)	 x18:0x00102000 x26=0x407e8fb0 PA:0x001019fc store:0x441606c5
           1724	       858	001010a4	00278e13	addi	x28,x15,2	 x15:0x00000002 x28=0x00000004
           1726	       859	001010a8	d00e7ed3	fcvt.s.w	f29,x28	 x28:0x00000004 f29=0x40800000
           1728	       860	001010ac	d18bff43	fmadd.s	f30,f23,f24,f26	 f23:0x40400000 f24:0x3f7d1f60 f26:0x40400000 f30=0x40beebc4
           1730	       861	001010b0	a194a223	sw	x25,-1532(x9)	  x9:0x00102000 x25:0x44168555 PA:0x00101a04 store:0x44168555 load:0x407e8fb0
           1732	       862	001010b4	a044af83	lw	x31,-1532(x9)	  x9:0x00102000 x31=0x44168555 PA:0x00101a04 store:0x00000000
           1736	       864	001010b8	a0042503	lw	x10,-1536(x8)	  x8:0x00102000 x10=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1740	       866	001010bc	a0042683	lw	x13,-1536(x8)	  x8:0x00102000 x13=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1744	       868	001010c0	9fe92e23	sw	x30,-1540(x18)	 x18:0x00102000 x30:0x40beebc4 PA:0x001019fc store:0x40beebc4 load:0x3f7d1f60
           1754	       873	001010c4	9fc92283	lw	x5,-1540(x18)	 x18:0x00102000  x5=0x40beebc4 PA:0x001019fc store:0x00000004
           1756	       874	001010c8	00aff3d3	fadd.s	f7,f31,f10	 f31:0x44168555 f10:0x3f7d1f60  f7=0x4416c49d
           1760	       876	001010cc	00378713	addi	x14,x15,3	 x15:0x00000002 x14=0x00000005
           1762	       877	001010d0	28def0c3	fmadd.s	f1,f29,f13,f5	 f29:0x40800000 f13:0x3f7d1f60  f5:0x40800000  f1=0x40fe8fb0
           1764	       878	001010d4	d00775d3	fcvt.s.w	f11,x14	 x14:0x00000005 f11=0x40a00000
           1766	       879	001010d8	00478613	addi	x12,x15,4	 x15:0x00000002 x12=0x00000006
           1768	       880	001010dc	a074a223	sw	x7,-1532(x9)	  x9:0x00102000  x7:0x4416c49d PA:0x00101a04 store:0x4416c49d load:0x40beebc4
           1770	       881	001010e0	a044aa83	lw	x21,-1532(x9)	  x9:0x00102000 x21=0x4416c49d PA:0x00101a04 store:0x00000000
           1774	       883	001010e4	9e192e23	sw	x1,-1540(x18)	 x18:0x00102000  x1:0x40fe8fb0 PA:0x001019fc store:0x40fe8fb0 load:0x4416c49d
           1778	       885	001010e8	a0042883	lw	x17,-1536(x8)	  x8:0x00102000 x17=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1782	       887	001010ec	a0042803	lw	x16,-1536(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1792	       892	001010f0	9fc92b03	lw	x22,-1540(x18)	 x18:0x00102000 x22=0x40fe8fb0 PA:0x001019fc store:0x00000004
           1794	       893	001010f4	011afbd3	fadd.s	f23,f21,f17	 f21:0x4416c49d f17:0x3f7d1f60 f23=0x441703e5
           1796	       894	001010f8	d0067c53	fcvt.s.w	f24,x12	 x12:0x00000006 f24=0x40c00000
           1798	       895	001010fc	b105fcc3	fmadd.s	f25,f11,f16,f22	 f11:0x40a00000 f16:0x3f7d1f60 f22:0x40a00000 f25=0x411f19ce
           1802	       897	00101100	00578d13	addi	x26,x15,5	 x15:0x00000002 x26=0x00000007
           1804	       898	00101104	d00d7e53	fcvt.s.w	f28,x26	 x26:0x00000007 f28=0x40e00000
           1806	       899	00101108	a174a223	sw	x23,-1532(x9)	  x9:0x00102000 x23:0x441703e5 PA:0x00101a04 store:0x441703e5 load:0x40fe8fb0
           1808	       900	0010110c	a044ae83	lw	x29,-1532(x9)	  x9:0x00102000 x29=0x441703e5 PA:0x00101a04 store:0x00000000
           1812	       902	00101110	9f992e23	sw	x25,-1540(x18)	 x18:0x00102000 x25:0x411f19ce PA:0x001019fc store:0x411f19ce load:0x441703e5
           1816	       904	00101114	a0042f03	lw	x30,-1536(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1820	       906	00101118	a0042f83	lw	x31,-1536(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1830	       911	0010111c	9fc92683	lw	x13,-1540(x18)	 x18:0x00102000 x13=0x411f19ce PA:0x001019fc store:0x40e00000
           1832	       912	00101120	01eef553	fadd.s	f10,f29,f30	 f29:0x441703e5 f30:0x3f7d1f60 f10=0x4417432d
           1836	       914	00101124	00678293	addi	x5,x15,6	 x15:0x00000002  x5=0x00000008
           1838	       915	00101128	69fc73c3	fmadd.s	f7,f24,f31,f13	 f24:0x40c00000 f31:0x3f7d1f60 f13:0x40c00000  f7=0x413eebc4
           1840	       916	0010112c	d002f753	fcvt.s.w	f14,x5	  x5:0x00000008 f14=0x41000000
           1842	       917	00101130	00778793	addi	x15,x15,7	 x15:0x00000002 x15=0x00000009
           1844	       918	00101134	a0a4a223	sw	x10,-1532(x9)	  x9:0x00102000 x10:0x4417432d PA:0x00101a04 store:0x4417432d load:0x411f19ce
           1846	       919	00101138	a044a083	lw	x1,-1532(x9)	  x9:0x00102000  x1=0x4417432d PA:0x00101a04 store:0x00000000
           1850	       921	0010113c	9e792e23	sw	x7,-1540(x18)	 x18:0x00102000  x7:0x413eebc4 PA:0x001019fc store:0x413eebc4 load:0x4417432d
           1854	       923	00101140	a0042583	lw	x11,-1536(x8)	  x8:0x00102000 x11=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1858	       925	00101144	a0042a83	lw	x21,-1536(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1868	       930	00101148	9fc92883	lw	x17,-1540(x18)	 x18:0x00102000 x17=0x413eebc4 PA:0x001019fc store:0x40e00000
           1870	       931	0010114c	00b0f653	fadd.s	f12,f1,f11	  f1:0x4417432d f11:0x3f7d1f60 f12=0x44178275
           1872	       932	00101150	895e7843	fmadd.s	f16,f28,f21,f17	 f28:0x40e00000 f21:0x3f7d1f60 f17:0x40e00000 f16=0x415ebdba
           1874	       933	00101154	a0c4a223	sw	x12,-1532(x9)	  x9:0x00102000 x12:0x44178275 PA:0x00101a04 store:0x44178275 load:0x413eebc4
           1876	       934	00101158	9f092e23	sw	x16,-1540(x18)	 x18:0x00102000 x16:0x415ebdba PA:0x001019fc store:0x415ebdba load:0x413eebc4
           1880	       936	0010115c	a044ab03	lw	x22,-1532(x9)	  x9:0x00102000 x22=0x44178275 PA:0x00101a04 store:0x00000000
           1884	       938	00101160	a0042b83	lw	x23,-1536(x8)	  x8:0x00102000 x23=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1888	       940	00101164	a0042c03	lw	x24,-1536(x8)	  x8:0x00102000 x24=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1898	       945	00101168	9fc92c83	lw	x25,-1540(x18)	 x18:0x00102000 x25=0x415ebdba PA:0x001019fc store:0x40e00000
           1900	       946	0010116c	017b7d53	fadd.s	f26,f22,f23	 f22:0x44178275 f23:0x3f7d1f60 f26=0x4417c1bd
           1902	       947	00101170	c9877e43	fmadd.s	f28,f14,f24,f25	 f14:0x41000000 f24:0x3f7d1f60 f25:0x41000000 f28=0x417e8fb0
           1904	       948	00101174	a1a4a223	sw	x26,-1532(x9)	  x9:0x00102000 x26:0x4417c1bd PA:0x00101a04 store:0x4417c1bd load:0x415ebdba
           1906	       949	00101178	a044ae83	lw	x29,-1532(x9)	  x9:0x00102000 x29=0x4417c1bd PA:0x00101a04 store:0x00000000
           1910	       951	0010117c	a0042f03	lw	x30,-1536(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1920	       956	00101180	9fc92e23	sw	x28,-1540(x18)	 x18:0x00102000 x28:0x417e8fb0 PA:0x001019fc store:0x417e8fb0 load:0x3f7d1f60
           1922	       957	00101184	01eeffd3	fadd.s	f31,f29,f30	 f29:0x4417c1bd f30:0x3f7d1f60 f31=0x44180105
           1924	       958	00101188	a1f4a223	sw	x31,-1532(x9)	  x9:0x00102000 x31:0x44180105 PA:0x00101a04 store:0x44180105 load:0x3f7d1f60
           1926	       959	0010118c	ee6794e3	bne	x15,x6,101074	 x15:0x00000009  x6:0x00000064
           1938	       965	00101074	a0042083	lw	x1,-1536(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1940	       966	00101078	d007f5d3	fcvt.s.w	f11,x15	 x15:0x00000009 f11=0x41100000
           1942	       967	0010107c	9fc92803	lw	x16,-1540(x18)	 x18:0x00102000 x16=0x417e8fb0 PA:0x001019fc store:0x417e8fb0
           1944	       968	00101080	00178893	addi	x17,x15,1	 x15:0x00000009 x17=0x0000000a
           1952	       972	00101084	a044a603	lw	x12,-1532(x9)	  x9:0x00102000 x12=0x44180105 PA:0x00101a04 store:0x00000000
           1954	       973	00101088	8015fac3	fmadd.s	f21,f11,f1,f16	 f11:0x41100000  f1:0x3f7d1f60 f16:0x41100000 f21=0x418f30d3
           1960	       976	0010108c	a0042b03	lw	x22,-1536(x8)	  x8:0x00102000 x22=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1962	       977	00101090	d008fbd3	fcvt.s.w	f23,x17	 x17:0x0000000a f23=0x41200000
           1968	       980	00101094	a0042c03	lw	x24,-1536(x8)	  x8:0x00102000 x24=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1970	       981	00101098	01667cd3	fadd.s	f25,f12,f22	 f12:0x44180105 f22:0x3f7d1f60 f25=0x4418404d
           1972	       982	0010109c	9f592e23	sw	x21,-1540(x18)	 x18:0x00102000 x21:0x418f30d3 PA:0x001019fc store:0x418f30d3 load:0x3f7d1f60
           1974	       983	001010a0	9fc92d03	lw	x26,-1540(x18)	 x18:0x00102000 x26=0x418f30d3 PA:0x001019fc store:0x417e8fb0
           1982	       987	001010a4	00278e13	addi	x28,x15,2	 x15:0x00000009 x28=0x0000000b
           1984	       988	001010a8	d00e7ed3	fcvt.s.w	f29,x28	 x28:0x0000000b f29=0x41300000
           1986	       989	001010ac	d18bff43	fmadd.s	f30,f23,f24,f26	 f23:0x41200000 f24:0x3f7d1f60 f26:0x41200000 f30=0x419f19ce
           1988	       990	001010b0	a194a223	sw	x25,-1532(x9)	  x9:0x00102000 x25:0x4418404d PA:0x00101a04 store:0x4418404d load:0x418f30d3
           1990	       991	001010b4	a044af83	lw	x31,-1532(x9)	  x9:0x00102000 x31=0x4418404d PA:0x00101a04 store:0x00000000
           1994	       993	001010b8	a0042503	lw	x10,-1536(x8)	  x8:0x00102000 x10=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           1998	       995	001010bc	a0042683	lw	x13,-1536(x8)	  x8:0x00102000 x13=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2002	       997	001010c0	9fe92e23	sw	x30,-1540(x18)	 x18:0x00102000 x30:0x419f19ce PA:0x001019fc store:0x419f19ce load:0x3f7d1f60
           2012	      1002	001010c4	9fc92283	lw	x5,-1540(x18)	 x18:0x00102000  x5=0x419f19ce PA:0x001019fc store:0x0000000b
           2014	      1003	001010c8	00aff3d3	fadd.s	f7,f31,f10	 f31:0x4418404d f10:0x3f7d1f60  f7=0x44187f95
           2018	      1005	001010cc	00378713	addi	x14,x15,3	 x15:0x00000009 x14=0x0000000c
           2020	      1006	001010d0	28def0c3	fmadd.s	f1,f29,f13,f5	 f29:0x41300000 f13:0x3f7d1f60  f5:0x41300000  f1=0x41af02c9
           2022	      1007	001010d4	d00775d3	fcvt.s.w	f11,x14	 x14:0x0000000c f11=0x41400000
           2024	      1008	001010d8	00478613	addi	x12,x15,4	 x15:0x00000009 x12=0x0000000d
           2026	      1009	001010dc	a074a223	sw	x7,-1532(x9)	  x9:0x00102000  x7:0x44187f95 PA:0x00101a04 store:0x44187f95 load:0x419f19ce
           2028	      1010	001010e0	a044aa83	lw	x21,-1532(x9)	  x9:0x00102000 x21=0x44187f95 PA:0x00101a04 store:0x00000000
           2032	      1012	001010e4	9e192e23	sw	x1,-1540(x18)	 x18:0x00102000  x1:0x41af02c9 PA:0x001019fc store:0x41af02c9 load:0x44187f95
           2036	      1014	001010e8	a0042883	lw	x17,-1536(x8)	  x8:0x00102000 x17=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2040	      1016	001010ec	a0042803	lw	x16,-1536(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2050	      1021	001010f0	9fc92b03	lw	x22,-1540(x18)	 x18:0x00102000 x22=0x41af02c9 PA:0x001019fc store:0x0000000b
           2052	      1022	001010f4	011afbd3	fadd.s	f23,f21,f17	 f21:0x44187f95 f17:0x3f7d1f60 f23=0x4418bedd
           2054	      1023	001010f8	d0067c53	fcvt.s.w	f24,x12	 x12:0x0000000d f24=0x41500000
           2056	      1024	001010fc	b105fcc3	fmadd.s	f25,f11,f16,f22	 f11:0x41400000 f16:0x3f7d1f60 f22:0x41400000 f25=0x41beebc4
           2060	      1026	00101100	00578d13	addi	x26,x15,5	 x15:0x00000009 x26=0x0000000e
           2062	      1027	00101104	d00d7e53	fcvt.s.w	f28,x26	 x26:0x0000000e f28=0x41600000
           2064	      1028	00101108	a174a223	sw	x23,-1532(x9)	  x9:0x00102000 x23:0x4418bedd PA:0x00101a04 store:0x4418bedd load:0x41af02c9
           2066	      1029	0010110c	a044ae83	lw	x29,-1532(x9)	  x9:0x00102000 x29=0x4418bedd PA:0x00101a04 store:0x00000000
           2070	      1031	00101110	9f992e23	sw	x25,-1540(x18)	 x18:0x00102000 x25:0x41beebc4 PA:0x001019fc store:0x41beebc4 load:0x4418bedd
           2074	      1033	00101114	a0042f03	lw	x30,-1536(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2078	      1035	00101118	a0042f83	lw	x31,-1536(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2088	      1040	0010111c	9fc92683	lw	x13,-1540(x18)	 x18:0x00102000 x13=0x41beebc4 PA:0x001019fc store:0x41600000
           2090	      1041	00101120	01eef553	fadd.s	f10,f29,f30	 f29:0x4418bedd f30:0x3f7d1f60 f10=0x4418fe25
           2094	      1043	00101124	00678293	addi	x5,x15,6	 x15:0x00000009  x5=0x0000000f
           2096	      1044	00101128	69fc73c3	fmadd.s	f7,f24,f31,f13	 f24:0x41500000 f31:0x3f7d1f60 f13:0x41500000  f7=0x41ced4bf
           2098	      1045	0010112c	d002f753	fcvt.s.w	f14,x5	  x5:0x0000000f f14=0x41700000
           2100	      1046	00101130	00778793	addi	x15,x15,7	 x15:0x00000009 x15=0x00000010
           2102	      1047	00101134	a0a4a223	sw	x10,-1532(x9)	  x9:0x00102000 x10:0x4418fe25 PA:0x00101a04 store:0x4418fe25 load:0x41beebc4
           2104	      1048	00101138	a044a083	lw	x1,-1532(x9)	  x9:0x00102000  x1=0x4418fe25 PA:0x00101a04 store:0x00000000
           2108	      1050	0010113c	9e792e23	sw	x7,-1540(x18)	 x18:0x00102000  x7:0x41ced4bf PA:0x001019fc store:0x41ced4bf load:0x4418fe25
           2112	      1052	00101140	a0042583	lw	x11,-1536(x8)	  x8:0x00102000 x11=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2116	      1054	00101144	a0042a83	lw	x21,-1536(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2126	      1059	00101148	9fc92883	lw	x17,-1540(x18)	 x18:0x00102000 x17=0x41ced4bf PA:0x001019fc store:0x41600000
           2128	      1060	0010114c	00b0f653	fadd.s	f12,f1,f11	  f1:0x4418fe25 f11:0x3f7d1f60 f12=0x44193d6d
           2130	      1061	00101150	895e7843	fmadd.s	f16,f28,f21,f17	 f28:0x41600000 f21:0x3f7d1f60 f17:0x41600000 f16=0x41debdba
           2132	      1062	00101154	a0c4a223	sw	x12,-1532(x9)	  x9:0x00102000 x12:0x44193d6d PA:0x00101a04 store:0x44193d6d load:0x41ced4bf
           2134	      1063	00101158	9f092e23	sw	x16,-1540(x18)	 x18:0x00102000 x16:0x41debdba PA:0x001019fc store:0x41debdba load:0x41ced4bf
           2138	      1065	0010115c	a044ab03	lw	x22,-1532(x9)	  x9:0x00102000 x22=0x44193d6d PA:0x00101a04 store:0x00000000
           2142	      1067	00101160	a0042b83	lw	x23,-1536(x8)	  x8:0x00102000 x23=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2146	      1069	00101164	a0042c03	lw	x24,-1536(x8)	  x8:0x00102000 x24=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2156	      1074	00101168	9fc92c83	lw	x25,-1540(x18)	 x18:0x00102000 x25=0x41debdba PA:0x001019fc store:0x41600000
           2158	      1075	0010116c	017b7d53	fadd.s	f26,f22,f23	 f22:0x44193d6d f23:0x3f7d1f60 f26=0x44197cb5
           2160	      1076	00101170	c9877e43	fmadd.s	f28,f14,f24,f25	 f14:0x41700000 f24:0x3f7d1f60 f25:0x41700000 f28=0x41eea6b5
           2162	      1077	00101174	a1a4a223	sw	x26,-1532(x9)	  x9:0x00102000 x26:0x44197cb5 PA:0x00101a04 store:0x44197cb5 load:0x41debdba
           2164	      1078	00101178	a044ae83	lw	x29,-1532(x9)	  x9:0x00102000 x29=0x44197cb5 PA:0x00101a04 store:0x00000000
           2168	      1080	0010117c	a0042f03	lw	x30,-1536(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2178	      1085	00101180	9fc92e23	sw	x28,-1540(x18)	 x18:0x00102000 x28:0x41eea6b5 PA:0x001019fc store:0x41eea6b5 load:0x3f7d1f60
           2180	      1086	00101184	01eeffd3	fadd.s	f31,f29,f30	 f29:0x44197cb5 f30:0x3f7d1f60 f31=0x4419bbfd
           2182	      1087	00101188	a1f4a223	sw	x31,-1532(x9)	  x9:0x00102000 x31:0x4419bbfd PA:0x00101a04 store:0x4419bbfd load:0x3f7d1f60
           2184	      1088	0010118c	ee6794e3	bne	x15,x6,101074	 x15:0x00000010  x6:0x00000064
           2196	      1094	00101074	a0042083	lw	x1,-1536(x8)	  x8:0x00102000  x1=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2198	      1095	00101078	d007f5d3	fcvt.s.w	f11,x15	 x15:0x00000010 f11=0x41800000
           2200	      1096	0010107c	9fc92803	lw	x16,-1540(x18)	 x18:0x00102000 x16=0x41eea6b5 PA:0x001019fc store:0x41eea6b5
           2202	      1097	00101080	00178893	addi	x17,x15,1	 x15:0x00000010 x17=0x00000011
           2210	      1101	00101084	a044a603	lw	x12,-1532(x9)	  x9:0x00102000 x12=0x4419bbfd PA:0x00101a04 store:0x00000000
           2212	      1102	00101088	8015fac3	fmadd.s	f21,f11,f1,f16	 f11:0x41800000  f1:0x3f7d1f60 f16:0x41800000 f21=0x41fe8fb0
           2218	      1105	0010108c	a0042b03	lw	x22,-1536(x8)	  x8:0x00102000 x22=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2220	      1106	00101090	d008fbd3	fcvt.s.w	f23,x17	 x17:0x00000011 f23=0x41880000
           2226	      1109	00101094	a0042c03	lw	x24,-1536(x8)	  x8:0x00102000 x24=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2228	      1110	00101098	01667cd3	fadd.s	f25,f12,f22	 f12:0x4419bbfd f22:0x3f7d1f60 f25=0x4419fb45
           2230	      1111	0010109c	9f592e23	sw	x21,-1540(x18)	 x18:0x00102000 x21:0x41fe8fb0 PA:0x001019fc store:0x41fe8fb0 load:0x3f7d1f60
           2232	      1112	001010a0	9fc92d03	lw	x26,-1540(x18)	 x18:0x00102000 x26=0x41fe8fb0 PA:0x001019fc store:0x41eea6b5
           2240	      1116	001010a4	00278e13	addi	x28,x15,2	 x15:0x00000010 x28=0x00000012
           2242	      1117	001010a8	d00e7ed3	fcvt.s.w	f29,x28	 x28:0x00000012 f29=0x41900000
           2244	      1118	001010ac	d18bff43	fmadd.s	f30,f23,f24,f26	 f23:0x41880000 f24:0x3f7d1f60 f26:0x41880000 f30=0x42073c56
           2246	      1119	001010b0	a194a223	sw	x25,-1532(x9)	  x9:0x00102000 x25:0x4419fb45 PA:0x00101a04 store:0x4419fb45 load:0x41fe8fb0
           2248	      1120	001010b4	a044af83	lw	x31,-1532(x9)	  x9:0x00102000 x31=0x4419fb45 PA:0x00101a04 store:0x00000000
           2252	      1122	001010b8	a0042503	lw	x10,-1536(x8)	  x8:0x00102000 x10=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2256	      1124	001010bc	a0042683	lw	x13,-1536(x8)	  x8:0x00102000 x13=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2260	      1126	001010c0	9fe92e23	sw	x30,-1540(x18)	 x18:0x00102000 x30:0x42073c56 PA:0x001019fc store:0x42073c56 load:0x3f7d1f60
           2270	      1131	001010c4	9fc92283	lw	x5,-1540(x18)	 x18:0x00102000  x5=0x42073c56 PA:0x001019fc store:0x00000012
           2272	      1132	001010c8	00aff3d3	fadd.s	f7,f31,f10	 f31:0x4419fb45 f10:0x3f7d1f60  f7=0x441a3a8d
           2276	      1134	001010cc	00378713	addi	x14,x15,3	 x15:0x00000010 x14=0x00000013
           2278	      1135	001010d0	28def0c3	fmadd.s	f1,f29,f13,f5	 f29:0x41900000 f13:0x3f7d1f60  f5:0x41900000  f1=0x420f30d3
           2280	      1136	001010d4	d00775d3	fcvt.s.w	f11,x14	 x14:0x00000013 f11=0x41980000
           2282	      1137	001010d8	00478613	addi	x12,x15,4	 x15:0x00000010 x12=0x00000014
           2284	      1138	001010dc	a074a223	sw	x7,-1532(x9)	  x9:0x00102000  x7:0x441a3a8d PA:0x00101a04 store:0x441a3a8d load:0x42073c56
           2286	      1139	001010e0	a044aa83	lw	x21,-1532(x9)	  x9:0x00102000 x21=0x441a3a8d PA:0x00101a04 store:0x00000000
           2290	      1141	001010e4	9e192e23	sw	x1,-1540(x18)	 x18:0x00102000  x1:0x420f30d3 PA:0x001019fc store:0x420f30d3 load:0x441a3a8d
           2294	      1143	001010e8	a0042883	lw	x17,-1536(x8)	  x8:0x00102000 x17=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2298	      1145	001010ec	a0042803	lw	x16,-1536(x8)	  x8:0x00102000 x16=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2308	      1150	001010f0	9fc92b03	lw	x22,-1540(x18)	 x18:0x00102000 x22=0x420f30d3 PA:0x001019fc store:0x00000012
           2310	      1151	001010f4	011afbd3	fadd.s	f23,f21,f17	 f21:0x441a3a8d f17:0x3f7d1f60 f23=0x441a79d5
           2312	      1152	001010f8	d0067c53	fcvt.s.w	f24,x12	 x12:0x00000014 f24=0x41a00000
           2314	      1153	001010fc	b105fcc3	fmadd.s	f25,f11,f16,f22	 f11:0x41980000 f16:0x3f7d1f60 f22:0x41980000 f25=0x42172550
           2318	      1155	00101100	00578d13	addi	x26,x15,5	 x15:0x00000010 x26=0x00000015
           2320	      1156	00101104	d00d7e53	fcvt.s.w	f28,x26	 x26:0x00000015 f28=0x41a80000
           2322	      1157	00101108	a174a223	sw	x23,-1532(x9)	  x9:0x00102000 x23:0x441a79d5 PA:0x00101a04 store:0x441a79d5 load:0x420f30d3
           2324	      1158	0010110c	a044ae83	lw	x29,-1532(x9)	  x9:0x00102000 x29=0x441a79d5 PA:0x00101a04 store:0x00000000
           2328	      1160	00101110	9f992e23	sw	x25,-1540(x18)	 x18:0x00102000 x25:0x42172550 PA:0x001019fc store:0x42172550 load:0x441a79d5
           2332	      1162	00101114	a0042f03	lw	x30,-1536(x8)	  x8:0x00102000 x30=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2336	      1164	00101118	a0042f83	lw	x31,-1536(x8)	  x8:0x00102000 x31=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2346	      1169	0010111c	9fc92683	lw	x13,-1540(x18)	 x18:0x00102000 x13=0x42172550 PA:0x001019fc store:0x41a80000
           2348	      1170	00101120	01eef553	fadd.s	f10,f29,f30	 f29:0x441a79d5 f30:0x3f7d1f60 f10=0x441ab91d
           2352	      1172	00101124	00678293	addi	x5,x15,6	 x15:0x00000010  x5=0x00000016
           2354	      1173	00101128	69fc73c3	fmadd.s	f7,f24,f31,f13	 f24:0x41a00000 f31:0x3f7d1f60 f13:0x41a00000  f7=0x421f19ce
           2356	      1174	0010112c	d002f753	fcvt.s.w	f14,x5	  x5:0x00000016 f14=0x41b00000
           2358	      1175	00101130	00778793	addi	x15,x15,7	 x15:0x00000010 x15=0x00000017
           2360	      1176	00101134	a0a4a223	sw	x10,-1532(x9)	  x9:0x00102000 x10:0x441ab91d PA:0x00101a04 store:0x441ab91d load:0x42172550
           2362	      1177	00101138	a044a083	lw	x1,-1532(x9)	  x9:0x00102000  x1=0x441ab91d PA:0x00101a04 store:0x00000000
           2366	      1179	0010113c	9e792e23	sw	x7,-1540(x18)	 x18:0x00102000  x7:0x421f19ce PA:0x001019fc store:0x421f19ce load:0x441ab91d
           2370	      1181	00101140	a0042583	lw	x11,-1536(x8)	  x8:0x00102000 x11=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2374	      1183	00101144	a0042a83	lw	x21,-1536(x8)	  x8:0x00102000 x21=0x3f7d1f60 PA:0x00101a00 store:0x00000000
           2384	      1188	00101148	9fc92883	lw	x17,-1540(x18)	 x18:0x00102000 x17=0x421f19ce PA:0x001019fc store:0x41a80000
           2386	      1189	0010114c	00b0f653	fadd.s	f12,f1,f11	  f1:0x441ab91d f11:0x3f7d1f60 f12=0x441af865
           2388	      1190	00101150	895e7843	fmadd.s	f16,f28,f21,f17	 f28:0x41a80000 f21:0x3f7d1f60 f17:0x41a80000 f16=0x42270e4c
           2390	      1191	00101154	a0c4a223	sw	x12,-1532(x9)	  x9:0x00102000 x12:0x441af865 PA:0x00101a04 store:0x441af865 load:0x421f19ce
           2392	      1192	00101158	9f092e23	sw	x16,-1540(x18)	 x18:0x00102000 x16:0x42270e4c PA:0x001019fc store:0x42270e4c load:0x421f19ce
