Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6046	      3019	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101a10  x7=0x00000000 PA:0x00101a14 store:0x00000000
           6050	      3021	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000000  x0:0x00000000
           6054	      3023	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           6058	      3025	00100114	00008067	jalr	x0,0(x1)	  x1:0x001012e0  x0=0x00000000
           6060	      3026	001012e0	000d8513	addi	x10,x27,0	 x27:0x00000003 x10=0x00000003
           6064	      3028	001012e4	e3dfe0ef	jal	x1,100120	  x1=0x001012e8
           6066	      3029	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x00000003 x15=0x00000000
           6068	      3030	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6072	      3032	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000000
           6076	      3034	001001fc	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6078	      3035	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
           6080	      3036	00100204	00451613	slli	x12,x10,0x4	 x10:0x00000003 x12=0x00000030
           6084	      3038	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6086	      3039	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0x00000030 x13=0x00000000
           6088	      3040	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6090	      3041	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x00000000
           6092	      3042	00100218	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6094	      3043	0010021c	00020f37	lui	x30,0x20	 x30=0x00020000
           6096	      3044	00100220	00851f93	slli	x31,x10,0x8	 x10:0x00000003 x31=0x00000300
           6100	      3046	00100224	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6102	      3047	00100228	01cfd793	srli	x15,x31,0x1c	 x31:0x00000300 x15=0x00000000
           6104	      3048	0010022c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6106	      3049	00100230	f2f76ae3	bltu	x14,x15,100164	 x14:0x00000009 x15:0x00000000
           6108	      3050	00100234	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6110	      3051	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
           6112	      3052	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x00000003 x12=0x00003000
           6116	      3054	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6118	      3055	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00003000 x13=0x00000000
           6120	      3056	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6122	      3057	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
           6124	      3058	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6126	      3059	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
           6128	      3060	00100258	01051f93	slli	x31,x10,0x10	 x10:0x00000003 x31=0x00030000
           6132	      3062	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6134	      3063	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00030000 x15=0x00000000
           6136	      3064	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6138	      3065	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
           6140	      3066	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6142	      3067	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
           6144	      3068	00100274	01451613	slli	x12,x10,0x14	 x10:0x00000003 x12=0x00300000
           6148	      3070	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6150	      3071	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x00300000 x13=0x00000000
           6152	      3072	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6154	      3073	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
           6156	      3074	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6158	      3075	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
           6160	      3076	00100290	01851f93	slli	x31,x10,0x18	 x10:0x00000003 x31=0x03000000
           6164	      3078	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6166	      3079	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x03000000 x15=0x00000000
           6168	      3080	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6170	      3081	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000000
           6172	      3082	001002a4	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6174	      3083	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
           6178	      3085	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6180	      3086	001002b0	00f57513	andi	x10,x10,15	 x10:0x00000003 x10=0x00000003
           6182	      3087	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
           6186	      3089	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000003
           6190	      3091	001001ec	03050893	addi	x17,x10,48	 x10:0x00000003 x17=0x00000033
           6192	      3092	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
           6196	      3094	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
           6200	      3096	001001f8	00008067	jalr	x0,0(x1)	  x1:0x001012e8  x0=0x00000000
           6202	      3097	001012e8	a18b0513	addi	x10,x22,-1512	 x22:0x00102000 x10=0x00101a18
           6206	      3099	001012ec	db5fe0ef	jal	x1,1000a0	  x1=0x001012f0
           6210	      3101	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101a18 x16=0x00000020 PA:0x00101a18 store:0x00000000
           6212	      3102	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000020  x0:0x00000000
           6214	      3103	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           6218	      3105	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           6222	      3107	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101a18 x14=0x00000072 PA:0x00101a19 store:0x001012f0
           6224	      3108	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000072  x0:0x00000000
           6228	      3110	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000072 PA:0x00020000 store:0x00000072 load:0x00000000
           6232	      3112	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101a18  x5=0x00000065 PA:0x00101a1a store:0x00137fa0
           6234	      3113	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000065  x0:0x00000000
           6238	      3115	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
           6242	      3117	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101a18  x6=0x00000073 PA:0x00101a1b store:0x00000000
           6244	      3118	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000073  x0:0x00000000
           6248	      3120	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
           6252	      3122	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101a18  x7=0x00000075 PA:0x00101a1c store:0x00000000
           6254	      3123	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000075  x0:0x00000000
           6258	      3125	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000075 PA:0x00020000 store:0x00000075 load:0x00000000
           6262	      3127	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101a18 x11=0x0000006c PA:0x00101a1d store:0x00000065
           6264	      3128	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000006c  x0:0x00000000
           6268	      3130	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000006c PA:0x00020000 store:0x0000006c load:0x00000000
           6272	      3132	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101a18 x12=0x00000074 PA:0x00101a1e store:0x00000073
           6274	      3133	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000074  x0:0x00000000
           6278	      3135	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000074 PA:0x00020000 store:0x00000074 load:0x00000000
           6282	      3137	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101a18 x13=0x0000003a PA:0x00101a1f store:0x00000075
           6284	      3138	001000fc	00850513	addi	x10,x10,8	 x10:0x00101a18 x10=0x00101a20
           6286	      3139	00100100	00068863	beq	x13,x0,100110	 x13:0x0000003a  x0:0x00000000
           6290	      3141	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
           6294	      3143	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101a20 x16=0x00000020 PA:0x00101a20 store:0x00000000
           6298	      3145	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000020  x0:0x00000000
           6304	      3148	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           6308	      3150	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101a20 x14=0x00000000 PA:0x00101a21 store:0x001012f0
           6312	      3152	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000000  x0:0x00000000
           6316	      3154	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           6320	      3156	00100114	00008067	jalr	x0,0(x1)	  x1:0x001012f0  x0=0x00000000
           6324	      3158	001012f0	cf8a2503	lw	x10,-776(x20)	 x20:0x00102000 x10=0x360a6d7a PA:0x00101cf8 store:0x00000004
           6328	      3160	001012f4	e2dfe0ef	jal	x1,100120	  x1=0x001012f8
           6330	      3161	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x360a6d7a x15=0x00000003
           6332	      3162	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6336	      3164	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000003
           6340	      3166	001001fc	03078393	addi	x7,x15,48	 x15:0x00000003  x7=0x00000033
           6342	      3167	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
           6344	      3168	00100204	00451613	slli	x12,x10,0x4	 x10:0x360a6d7a x12=0x60a6d7a0
           6348	      3170	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
           6350	      3171	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0x60a6d7a0 x13=0x00000006
           6352	      3172	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6354	      3173	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x00000006
           6356	      3174	00100218	03068e93	addi	x29,x13,48	 x13:0x00000006 x29=0x00000036
           6358	      3175	0010021c	00020f37	lui	x30,0x20	 x30=0x00020000
           6360	      3176	00100220	00851f93	slli	x31,x10,0x8	 x10:0x360a6d7a x31=0x0a6d7a00
           6364	      3178	00100224	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000036 PA:0x00020000 store:0x00000036 load:0x00000000
           6366	      3179	00100228	01cfd793	srli	x15,x31,0x1c	 x31:0x0a6d7a00 x15=0x00000000
           6368	      3180	0010022c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6370	      3181	00100230	f2f76ae3	bltu	x14,x15,100164	 x14:0x00000009 x15:0x00000000
           6372	      3182	00100234	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6374	      3183	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
           6376	      3184	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x360a6d7a x12=0xa6d7a000
           6380	      3186	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6382	      3187	00100244	01c65693	srli	x13,x12,0x1c	 x12:0xa6d7a000 x13=0x0000000a
           6384	      3188	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6388	      3190	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x0000000a
           6392	      3192	00100180	03768893	addi	x17,x13,55	 x13:0x0000000a x17=0x00000041
           6394	      3193	00100184	00020e37	lui	x28,0x20	 x28=0x00020000
           6396	      3194	00100188	01051f93	slli	x31,x10,0x10	 x10:0x360a6d7a x31=0x6d7a0000
           6400	      3196	0010018c	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
           6402	      3197	00100190	01cfd793	srli	x15,x31,0x1c	 x31:0x6d7a0000 x15=0x00000006
           6404	      3198	00100194	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6408	      3200	00100198	0cf77a63	bgeu	x14,x15,10026c	 x14:0x00000009 x15:0x00000006
           6412	      3202	0010026c	03078393	addi	x7,x15,48	 x15:0x00000006  x7=0x00000036
           6414	      3203	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
           6416	      3204	00100274	01451613	slli	x12,x10,0x14	 x10:0x360a6d7a x12=0xd7a00000
           6420	      3206	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000036 PA:0x00020000 store:0x00000036 load:0x00000000
           6422	      3207	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0xd7a00000 x13=0x0000000d
           6424	      3208	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6428	      3210	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x0000000d
           6432	      3212	001001b8	03768893	addi	x17,x13,55	 x13:0x0000000d x17=0x00000044
           6434	      3213	001001bc	00020e37	lui	x28,0x20	 x28=0x00020000
           6436	      3214	001001c0	01851f93	slli	x31,x10,0x18	 x10:0x360a6d7a x31=0x7a000000
           6440	      3216	001001c4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000044 PA:0x00020000 store:0x00000044 load:0x00000000
           6442	      3217	001001c8	01cfd793	srli	x15,x31,0x1c	 x31:0x7a000000 x15=0x00000007
           6444	      3218	001001cc	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6448	      3220	001001d0	0cf77a63	bgeu	x14,x15,1002a4	 x14:0x00000009 x15:0x00000007
           6452	      3222	001002a4	03078393	addi	x7,x15,48	 x15:0x00000007  x7=0x00000037
           6454	      3223	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
           6458	      3225	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000037 PA:0x00020000 store:0x00000037 load:0x00000000
           6460	      3226	001002b0	00f57513	andi	x10,x10,15	 x10:0x360a6d7a x10=0x0000000a
           6462	      3227	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
           6464	      3228	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x0000000a
           6466	      3229	001002bc	03750693	addi	x13,x10,55	 x10:0x0000000a x13=0x00000041
           6468	      3230	001002c0	00020837	lui	x16,0x20	 x16=0x00020000
           6472	      3232	001002c4	00d82023	sw	x13,0(x16)	 x16:0x00020000 x13:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
           6476	      3234	001002c8	00008067	jalr	x0,0(x1)	  x1:0x001012f8  x0=0x00000000
           6480	      3236	001012f8	f1ac10e3	bne	x24,x26,1011f8	 x24:0x00000004 x26:0x00000014
           6488	      3240	001011f8	d089a987	flw	f19,-760(x19)	 f19:0x00102000 f19=0x00000000 PA:0x00101d08 store:0x4598f2e4
           6490	      3241	001011fc	d24baa07	flw	f20,-732(x23)	 f23:0x00102000 f20=0x00000000 PA:0x00101d24 store:0x42f67c6a
           6514	      3253	00101200	a10a8513	addi	x10,x21,-1520	 x21:0x00102000 x10=0x00101a10
           6516	      3254	00101204	1949fad3	fdiv.s	f21,f19,f20	 f19:0x00102000 f20:0x00102000 f21=0x00000000
           6518	      3255	00101208	d159a427	fsw	f21,-760(x19)	 f19:0x00102000 f21:0x00102000 PA:0x00101d08 store:0x328fc550 load:0x42f67c6a
           6520	      3256	0010120c	d089ae07	flw	f28,-760(x19)	 f19:0x00102000 f28=0x00000000 PA:0x00101d08 store:0x4598f2e4
           6522	      3257	00101210	e00e0dd3	fmv.x.w	x27,f28	 f28:0x00020000 x27=0x328fc550
           6524	      3258	00101214	cfba2c23	sw	x27,-776(x20)	 x20:0x00102000 x27:0x328fc550 PA:0x00101cf8 store:0x328fc550 load:0x328fc550
           6526	      3259	00101218	e89fe0ef	jal	x1,1000a0	  x1=0x0010121c
           6530	      3261	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101a10 x16=0x0000000a PA:0x00101a10 store:0x00000000
           6532	      3262	001000a4	06080663	beq	x16,x0,100110	 x16:0x0000000a  x0:0x00000000
           6534	      3263	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           6538	      3265	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           6542	      3267	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101a10 x14=0x00000020 PA:0x00101a11 store:0x0010121c
           6544	      3268	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000020  x0:0x00000000
           6548	      3270	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           6552	      3272	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101a10  x5=0x00000069 PA:0x00101a12 store:0x00137fa0
           6554	      3273	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000069  x0:0x00000000
           6558	      3275	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
           6562	      3277	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101a10  x6=0x0000003d PA:0x00101a13 store:0x00000000
           6564	      3278	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000003d  x0:0x00000000
           6568	      3280	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
           6572	      3282	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101a10  x7=0x00000000 PA:0x00101a14 store:0x00000000
           6576	      3284	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000000  x0:0x00000000
           6580	      3286	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           6584	      3288	00100114	00008067	jalr	x0,0(x1)	  x1:0x0010121c  x0=0x00000000
           6586	      3289	0010121c	000c0513	addi	x10,x24,0	 x24:0x00000004 x10=0x00000004
           6590	      3291	00101220	f01fe0ef	jal	x1,100120	  x1=0x00101224
           6592	      3292	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x00000004 x15=0x00000000
           6594	      3293	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6598	      3295	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000000
           6602	      3297	001001fc	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6604	      3298	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
           6606	      3299	00100204	00451613	slli	x12,x10,0x4	 x10:0x00000004 x12=0x00000040
           6610	      3301	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6612	      3302	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0x00000040 x13=0x00000000
           6614	      3303	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6616	      3304	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x00000000
           6618	      3305	00100218	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6620	      3306	0010021c	00020f37	lui	x30,0x20	 x30=0x00020000
           6622	      3307	00100220	00851f93	slli	x31,x10,0x8	 x10:0x00000004 x31=0x00000400
           6626	      3309	00100224	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6628	      3310	00100228	01cfd793	srli	x15,x31,0x1c	 x31:0x00000400 x15=0x00000000
           6630	      3311	0010022c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6632	      3312	00100230	f2f76ae3	bltu	x14,x15,100164	 x14:0x00000009 x15:0x00000000
           6634	      3313	00100234	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6636	      3314	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
           6638	      3315	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x00000004 x12=0x00004000
           6642	      3317	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6644	      3318	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00004000 x13=0x00000000
           6646	      3319	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6648	      3320	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
           6650	      3321	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6652	      3322	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
           6654	      3323	00100258	01051f93	slli	x31,x10,0x10	 x10:0x00000004 x31=0x00040000
           6658	      3325	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6660	      3326	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00040000 x15=0x00000000
           6662	      3327	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6664	      3328	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
           6666	      3329	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6668	      3330	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
           6670	      3331	00100274	01451613	slli	x12,x10,0x14	 x10:0x00000004 x12=0x00400000
           6674	      3333	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6676	      3334	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x00400000 x13=0x00000000
           6678	      3335	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           6680	      3336	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
           6682	      3337	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           6684	      3338	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
           6686	      3339	00100290	01851f93	slli	x31,x10,0x18	 x10:0x00000004 x31=0x04000000
           6690	      3341	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6692	      3342	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x04000000 x15=0x00000000
           6694	      3343	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           6696	      3344	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000000
           6698	      3345	001002a4	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           6700	      3346	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
           6704	      3348	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           6706	      3349	001002b0	00f57513	andi	x10,x10,15	 x10:0x00000004 x10=0x00000004
           6708	      3350	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
           6712	      3352	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000004
           6716	      3354	001001ec	03050893	addi	x17,x10,48	 x10:0x00000004 x17=0x00000034
           6718	      3355	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
           6722	      3357	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000034 PA:0x00020000 store:0x00000034 load:0x00000000
           6726	      3359	001001f8	00008067	jalr	x0,0(x1)	  x1:0x00101224  x0=0x00000000
           6728	      3360	00101224	a18b0513	addi	x10,x22,-1512	 x22:0x00102000 x10=0x00101a18
           6732	      3362	00101228	e79fe0ef	jal	x1,1000a0	  x1=0x0010122c
           6736	      3364	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101a18 x16=0x00000020 PA:0x00101a18 store:0x00000000
           6738	      3365	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000020  x0:0x00000000
           6740	      3366	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           6744	      3368	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           6748	      3370	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101a18 x14=0x00000072 PA:0x00101a19 store:0x0010122c
           6750	      3371	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000072  x0:0x00000000
           6754	      3373	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000072 PA:0x00020000 store:0x00000072 load:0x00000000
           6758	      3375	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101a18  x5=0x00000065 PA:0x00101a1a store:0x00137fa0
           6760	      3376	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000065  x0:0x00000000
           6764	      3378	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
           6768	      3380	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101a18  x6=0x00000073 PA:0x00101a1b store:0x00000000
           6770	      3381	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000073  x0:0x00000000
           6774	      3383	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
           6778	      3385	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101a18  x7=0x00000075 PA:0x00101a1c store:0x00000000
           6780	      3386	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000075  x0:0x00000000
           6784	      3388	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000075 PA:0x00020000 store:0x00000075 load:0x00000000
           6788	      3390	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101a18 x11=0x0000006c PA:0x00101a1d store:0x00000065
           6790	      3391	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000006c  x0:0x00000000
