Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          14038	      7015	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101930  x6=0x00000073 PA:0x00101933 store:0x00000000
          14040	      7016	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000073  x0:0x00000000
          14044	      7018	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
          14048	      7020	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101930  x7=0x00000075 PA:0x00101934 store:0x00000000
          14050	      7021	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000075  x0:0x00000000
          14054	      7023	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000075 PA:0x00020000 store:0x00000075 load:0x00000000
          14058	      7025	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101930 x11=0x0000006c PA:0x00101935 store:0x00000065
          14060	      7026	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000006c  x0:0x00000000
          14064	      7028	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000006c PA:0x00020000 store:0x0000006c load:0x00000000
          14068	      7030	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101930 x12=0x00000074 PA:0x00101936 store:0x00000073
          14070	      7031	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000074  x0:0x00000000
          14074	      7033	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000074 PA:0x00020000 store:0x00000074 load:0x00000000
          14078	      7035	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101930 x13=0x0000003a PA:0x00101937 store:0x00000075
          14080	      7036	001000fc	00850513	addi	x10,x10,8	 x10:0x00101930 x10=0x00101938
          14082	      7037	00100100	00068863	beq	x13,x0,100110	 x13:0x0000003a  x0:0x00000000
          14086	      7039	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
          14090	      7041	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101938 x16=0x00000020 PA:0x00101938 store:0x00000000
          14094	      7043	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000020  x0:0x00000000
          14100	      7046	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          14104	      7048	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101938 x14=0x00000000 PA:0x00101939 store:0x001012a0
          14108	      7050	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000000  x0:0x00000000
          14112	      7052	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          14116	      7054	00100114	00008067	jalr	x0,0(x1)	  x1:0x001012a0  x0=0x00000000
          14120	      7056	001012a0	bf0a2503	lw	x10,-1040(x20)	 x20:0x00102000 x10=0x3f800062 PA:0x00101bf0 store:0x00000020
          14122	      7057	001012a4	003a8d93	addi	x27,x21,3	 x21:0x00000010 x27=0x00000013
          14124	      7058	001012a8	004a8a93	addi	x21,x21,4	 x21:0x00000010 x21=0x00000014
          14128	      7060	001012ac	e75fe0ef	jal	x1,100120	  x1=0x001012b0
          14130	      7061	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x3f800062 x15=0x00000003
          14132	      7062	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14136	      7064	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000003
          14140	      7066	001001fc	03078393	addi	x7,x15,48	 x15:0x00000003  x7=0x00000033
          14142	      7067	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
          14144	      7068	00100204	00451613	slli	x12,x10,0x4	 x10:0x3f800062 x12=0xf8000620
          14148	      7070	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
          14150	      7071	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0xf8000620 x13=0x0000000f
          14152	      7072	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14156	      7074	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x0000000f
          14160	      7076	00100148	03768893	addi	x17,x13,55	 x13:0x0000000f x17=0x00000046
          14162	      7077	0010014c	00020e37	lui	x28,0x20	 x28=0x00020000
          14164	      7078	00100150	00851f93	slli	x31,x10,0x8	 x10:0x3f800062 x31=0x80006200
          14168	      7080	00100154	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000046 PA:0x00020000 store:0x00000046 load:0x00000000
          14170	      7081	00100158	01cfd793	srli	x15,x31,0x1c	 x31:0x80006200 x15=0x00000008
          14172	      7082	0010015c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14176	      7084	00100160	0cf77a63	bgeu	x14,x15,100234	 x14:0x00000009 x15:0x00000008
          14180	      7086	00100234	03078393	addi	x7,x15,48	 x15:0x00000008  x7=0x00000038
          14182	      7087	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
          14184	      7088	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x3f800062 x12=0x00062000
          14188	      7090	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000038 PA:0x00020000 store:0x00000038 load:0x00000000
          14190	      7091	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00062000 x13=0x00000000
          14192	      7092	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14194	      7093	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
          14196	      7094	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14198	      7095	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
          14200	      7096	00100258	01051f93	slli	x31,x10,0x10	 x10:0x3f800062 x31=0x00620000
          14204	      7098	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14206	      7099	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00620000 x15=0x00000000
          14208	      7100	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14210	      7101	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
          14212	      7102	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          14214	      7103	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
          14216	      7104	00100274	01451613	slli	x12,x10,0x14	 x10:0x3f800062 x12=0x06200000
          14220	      7106	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14222	      7107	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x06200000 x13=0x00000000
          14224	      7108	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14226	      7109	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
          14228	      7110	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14230	      7111	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
          14232	      7112	00100290	01851f93	slli	x31,x10,0x18	 x10:0x3f800062 x31=0x62000000
          14236	      7114	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14238	      7115	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x62000000 x15=0x00000006
          14240	      7116	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14242	      7117	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000006
          14244	      7118	001002a4	03078393	addi	x7,x15,48	 x15:0x00000006  x7=0x00000036
          14246	      7119	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
          14250	      7121	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000036 PA:0x00020000 store:0x00000036 load:0x00000000
          14252	      7122	001002b0	00f57513	andi	x10,x10,15	 x10:0x3f800062 x10=0x00000002
          14254	      7123	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
          14258	      7125	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000002
          14262	      7127	001001ec	03050893	addi	x17,x10,48	 x10:0x00000002 x17=0x00000032
          14264	      7128	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
          14268	      7130	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000032 PA:0x00020000 store:0x00000032 load:0x00000000
          14278	      7135	001001f8	00008067	jalr	x0,0(x1)	  x1:0x001012b0  x0=0x00000000
          14280	      7136	001012b0	c009a107	flw	f2,-1024(x19)	 f19:0x00102000  f2=0x00000000 PA:0x00101c00 store:0x3f800062
          14300	      7146	001012b4	58017753	fsqrt.s	f14,f2	  f2:0x00137fa0 f14=0x00000000
          14302	      7147	001012b8	c0e9a027	fsw	f14,-1024(x19)	 f19:0x00102000 f14:0x00000009 PA:0x00101c00 store:0x3f800031 load:0x3f800062
          14304	      7148	001012bc	c009a787	flw	f15,-1024(x19)	 f19:0x00102000 f15=0x00000000 PA:0x00101c00 store:0x3f800062
          14308	      7150	001012c0	928c8513	addi	x10,x25,-1752	 x25:0x00102000 x10=0x00101928
          14310	      7151	001012c4	e0078f53	fmv.x.w	x30,f15	 f15:0x00000006 x30=0x3f800031
          14312	      7152	001012c8	bfea2823	sw	x30,-1040(x20)	 x20:0x00102000 x30:0x3f800031 PA:0x00101bf0 store:0x3f800031 load:0x3f800031
          14314	      7153	001012cc	dd5fe0ef	jal	x1,1000a0	  x1=0x001012d0
          14318	      7155	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101928 x16=0x0000000a PA:0x00101928 store:0x00000000
          14320	      7156	001000a4	06080663	beq	x16,x0,100110	 x16:0x0000000a  x0:0x00000000
          14322	      7157	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          14326	      7159	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          14330	      7161	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101928 x14=0x00000020 PA:0x00101929 store:0x001012d0
          14332	      7162	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000020  x0:0x00000000
          14336	      7164	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          14340	      7166	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101928  x5=0x00000069 PA:0x0010192a store:0x00137fa0
          14342	      7167	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000069  x0:0x00000000
          14346	      7169	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
          14350	      7171	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101928  x6=0x0000003d PA:0x0010192b store:0x00000000
          14352	      7172	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000003d  x0:0x00000000
          14356	      7174	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000003d PA:0x00020000 store:0x0000003d load:0x00000000
          14360	      7176	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101928  x7=0x00000000 PA:0x0010192c store:0x00000000
          14364	      7178	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000000  x0:0x00000000
          14368	      7180	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          14372	      7182	00100114	00008067	jalr	x0,0(x1)	  x1:0x001012d0  x0=0x00000000
          14374	      7183	001012d0	000d8513	addi	x10,x27,0	 x27:0x00000013 x10=0x00000013
          14378	      7185	001012d4	e4dfe0ef	jal	x1,100120	  x1=0x001012d8
          14380	      7186	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x00000013 x15=0x00000000
          14382	      7187	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14386	      7189	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000000
          14390	      7191	001001fc	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          14392	      7192	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
          14394	      7193	00100204	00451613	slli	x12,x10,0x4	 x10:0x00000013 x12=0x00000130
          14398	      7195	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14400	      7196	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0x00000130 x13=0x00000000
          14402	      7197	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14404	      7198	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x00000000
          14406	      7199	00100218	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14408	      7200	0010021c	00020f37	lui	x30,0x20	 x30=0x00020000
          14410	      7201	00100220	00851f93	slli	x31,x10,0x8	 x10:0x00000013 x31=0x00001300
          14414	      7203	00100224	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14416	      7204	00100228	01cfd793	srli	x15,x31,0x1c	 x31:0x00001300 x15=0x00000000
          14418	      7205	0010022c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14420	      7206	00100230	f2f76ae3	bltu	x14,x15,100164	 x14:0x00000009 x15:0x00000000
          14422	      7207	00100234	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          14424	      7208	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
          14426	      7209	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x00000013 x12=0x00013000
          14430	      7211	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14432	      7212	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00013000 x13=0x00000000
          14434	      7213	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14436	      7214	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
          14438	      7215	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14440	      7216	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
          14442	      7217	00100258	01051f93	slli	x31,x10,0x10	 x10:0x00000013 x31=0x00130000
          14446	      7219	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14448	      7220	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00130000 x15=0x00000000
          14450	      7221	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14452	      7222	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
          14454	      7223	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          14456	      7224	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
          14458	      7225	00100274	01451613	slli	x12,x10,0x14	 x10:0x00000013 x12=0x01300000
          14462	      7227	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14464	      7228	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x01300000 x13=0x00000000
          14466	      7229	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14468	      7230	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
          14470	      7231	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14472	      7232	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
          14474	      7233	00100290	01851f93	slli	x31,x10,0x18	 x10:0x00000013 x31=0x13000000
          14478	      7235	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14480	      7236	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x13000000 x15=0x00000001
          14482	      7237	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14484	      7238	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000001
          14486	      7239	001002a4	03078393	addi	x7,x15,48	 x15:0x00000001  x7=0x00000031
          14488	      7240	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
          14492	      7242	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
          14494	      7243	001002b0	00f57513	andi	x10,x10,15	 x10:0x00000013 x10=0x00000003
          14496	      7244	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
          14500	      7246	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000003
          14504	      7248	001001ec	03050893	addi	x17,x10,48	 x10:0x00000003 x17=0x00000033
          14506	      7249	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
          14510	      7251	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
          14514	      7253	001001f8	00008067	jalr	x0,0(x1)	  x1:0x001012d8  x0=0x00000000
          14516	      7254	001012d8	930c0513	addi	x10,x24,-1744	 x24:0x00102000 x10=0x00101930
          14520	      7256	001012dc	dc5fe0ef	jal	x1,1000a0	  x1=0x001012e0
          14524	      7258	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101930 x16=0x00000020 PA:0x00101930 store:0x00000000
          14526	      7259	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000020  x0:0x00000000
          14528	      7260	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          14532	      7262	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          14536	      7264	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101930 x14=0x00000072 PA:0x00101931 store:0x001012e0
          14538	      7265	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000072  x0:0x00000000
          14542	      7267	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000072 PA:0x00020000 store:0x00000072 load:0x00000000
          14546	      7269	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101930  x5=0x00000065 PA:0x00101932 store:0x00137fa0
          14548	      7270	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000065  x0:0x00000000
          14552	      7272	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
          14556	      7274	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101930  x6=0x00000073 PA:0x00101933 store:0x00000000
          14558	      7275	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000073  x0:0x00000000
          14562	      7277	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
          14566	      7279	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101930  x7=0x00000075 PA:0x00101934 store:0x00000000
          14568	      7280	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000075  x0:0x00000000
          14572	      7282	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000075 PA:0x00020000 store:0x00000075 load:0x00000000
          14576	      7284	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101930 x11=0x0000006c PA:0x00101935 store:0x00000065
          14578	      7285	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000006c  x0:0x00000000
          14582	      7287	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000006c PA:0x00020000 store:0x0000006c load:0x00000000
          14586	      7289	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101930 x12=0x00000074 PA:0x00101936 store:0x00000073
          14588	      7290	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000074  x0:0x00000000
          14592	      7292	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000074 PA:0x00020000 store:0x00000074 load:0x00000000
          14596	      7294	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101930 x13=0x0000003a PA:0x00101937 store:0x00000075
          14598	      7295	001000fc	00850513	addi	x10,x10,8	 x10:0x00101930 x10=0x00101938
          14600	      7296	00100100	00068863	beq	x13,x0,100110	 x13:0x0000003a  x0:0x00000000
          14604	      7298	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
          14608	      7300	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101938 x16=0x00000020 PA:0x00101938 store:0x00000000
          14612	      7302	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000020  x0:0x00000000
          14618	      7305	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          14622	      7307	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101938 x14=0x00000000 PA:0x00101939 store:0x001012e0
          14626	      7309	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000000  x0:0x00000000
          14630	      7311	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          14634	      7313	00100114	00008067	jalr	x0,0(x1)	  x1:0x001012e0  x0=0x00000000
          14638	      7315	001012e0	bf0a2503	lw	x10,-1040(x20)	 x20:0x00102000 x10=0x3f800031 PA:0x00101bf0 store:0x00000020
          14642	      7317	001012e4	e3dfe0ef	jal	x1,100120	  x1=0x001012e8
          14644	      7318	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x3f800031 x15=0x00000003
          14646	      7319	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14650	      7321	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000003
          14654	      7323	001001fc	03078393	addi	x7,x15,48	 x15:0x00000003  x7=0x00000033
          14656	      7324	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
          14658	      7325	00100204	00451613	slli	x12,x10,0x4	 x10:0x3f800031 x12=0xf8000310
          14662	      7327	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
          14664	      7328	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0xf8000310 x13=0x0000000f
          14666	      7329	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14670	      7331	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x0000000f
          14674	      7333	00100148	03768893	addi	x17,x13,55	 x13:0x0000000f x17=0x00000046
          14676	      7334	0010014c	00020e37	lui	x28,0x20	 x28=0x00020000
          14678	      7335	00100150	00851f93	slli	x31,x10,0x8	 x10:0x3f800031 x31=0x80003100
          14682	      7337	00100154	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000046 PA:0x00020000 store:0x00000046 load:0x00000000
          14684	      7338	00100158	01cfd793	srli	x15,x31,0x1c	 x31:0x80003100 x15=0x00000008
          14686	      7339	0010015c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14690	      7341	00100160	0cf77a63	bgeu	x14,x15,100234	 x14:0x00000009 x15:0x00000008
          14694	      7343	00100234	03078393	addi	x7,x15,48	 x15:0x00000008  x7=0x00000038
          14696	      7344	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
          14698	      7345	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x3f800031 x12=0x00031000
          14702	      7347	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000038 PA:0x00020000 store:0x00000038 load:0x00000000
          14704	      7348	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00031000 x13=0x00000000
          14706	      7349	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14708	      7350	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
          14710	      7351	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14712	      7352	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
          14714	      7353	00100258	01051f93	slli	x31,x10,0x10	 x10:0x3f800031 x31=0x00310000
          14718	      7355	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14720	      7356	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00310000 x15=0x00000000
          14722	      7357	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14724	      7358	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
          14726	      7359	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          14728	      7360	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
          14730	      7361	00100274	01451613	slli	x12,x10,0x14	 x10:0x3f800031 x12=0x03100000
          14734	      7363	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14736	      7364	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x03100000 x13=0x00000000
          14738	      7365	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          14740	      7366	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
          14742	      7367	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          14744	      7368	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
          14746	      7369	00100290	01851f93	slli	x31,x10,0x18	 x10:0x3f800031 x31=0x31000000
          14750	      7371	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          14752	      7372	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x31000000 x15=0x00000003
          14754	      7373	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          14756	      7374	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000003
          14758	      7375	001002a4	03078393	addi	x7,x15,48	 x15:0x00000003  x7=0x00000033
          14760	      7376	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
          14764	      7378	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
          14766	      7379	001002b0	00f57513	andi	x10,x10,15	 x10:0x3f800031 x10=0x00000001
          14768	      7380	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
          14772	      7382	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000001
          14776	      7384	001001ec	03050893	addi	x17,x10,48	 x10:0x00000001 x17=0x00000031
          14778	      7385	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
          14782	      7387	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
          14786	      7389	001001f8	00008067	jalr	x0,0(x1)	  x1:0x001012e8  x0=0x00000000
          14788	      7390	001012e8	f1aa98e3	bne	x21,x26,1011f8	 x21:0x00000014 x26:0x00000014
          14796	      7394	001012ec	00102fb7	lui	x31,0x102	 x31=0x00102000
