Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           3444	      1718	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x00000058 f13=0x00000000
           3446	      1719	001010e8	003a0613	addi	x12,x20,3	 x20:0x00000056 x12=0x00000059
           3448	      1720	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000059  f5:0x0000000b  f6=0x00000000
           3450	      1721	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000059  f7=0x00000000
           3452	      1722	001010f4	004a0813	addi	x16,x20,4	 x20:0x00000056 x16=0x0000005a
           3454	      1723	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x442b883d load:0x456c8f91
           3456	      1724	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x4561dead
           3458	      1725	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00101d14 store:0x4571ffbe load:0x442b883d
           3460	      1726	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3462	      1727	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3464	      1728	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3466	      1729	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3468	      1730	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x0000005a f18=0x00000000
           3470	      1731	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3472	      1732	0010111c	005a0893	addi	x17,x20,5	 x20:0x00000056 x17=0x0000005b
           3474	      1733	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x0000005b f20=0x00000000
           3476	      1734	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x0000005b PA:0x00101d1c store:0x442bc785 load:0x4571ffbe
           3478	      1735	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x4561dead
           3480	      1736	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000055 PA:0x00101d14 store:0x45777fbd load:0x442bc785
           3482	      1737	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3484	      1738	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3486	      1739	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42b60000
           3488	      1740	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3490	      1741	00101140	006a0993	addi	x19,x20,6	 x20:0x00000056 x19=0x0000005c
           3492	      1742	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3494	      1743	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x0000005c  f1=0x00000000
           3496	      1744	0010114c	007a0a13	addi	x20,x20,7	 x20:0x00000056 x20=0x0000005d
           3498	      1745	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x442c06cd load:0x45777fbd
           3500	      1746	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3502	      1747	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00101d14 store:0x457d0f8d load:0x442c06cd
           3504	      1748	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3506	      1749	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3508	      1750	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42b60000
           3510	      1751	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3512	      1752	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x0000005d f15:0x0000000b  f3:0x0000005d f11=0x00000000
           3514	      1753	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00101d1c store:0x442c4615 load:0x457d0f8d
           3516	      1754	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x00000058 PA:0x00101d14 store:0x45815798 load:0x457d0f8d
           3518	      1755	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3520	      1756	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           3522	      1757	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3524	      1758	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x42b60000
           3526	      1759	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3528	      1760	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x00000057 f12:0x00000059 f13:0x00000057  f8=0x00000000
           3530	      1761	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00101d1c store:0x442c855d load:0x45815798
           3532	      1762	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3534	      1763	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3536	      1764	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x45842f52 load:0x3f7d1f60
           3538	      1765	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3540	      1766	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x0000005a PA:0x00101d1c store:0x442cc4a5 load:0x3f7d1f60
           3548	      1770	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x0000005d  x7:0x00000064
           3550	      1771	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           3552	      1772	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x0000005d f21=0x00000000
           3554	      1773	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3556	      1774	0010109c	001a0093	addi	x1,x20,1	 x20:0x0000005d  x1=0x0000005e
           3558	      1775	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x45842f52
           3560	      1776	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x0000005d f28:0x00000000 f30=0x00000000
           3562	      1777	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           3564	      1778	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x0000005e  f0=0x00000000
           3566	      1779	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           3568	      1780	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           3570	      1781	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x45870ef5 load:0x3f7d1f60
           3572	      1782	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3574	      1783	001010c0	002a0593	addi	x11,x20,2	 x20:0x0000005d x11=0x0000005f
           3576	      1784	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x0000005f f15=0x00000000
           3578	      1785	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x0000005e f14:0x00000000  f3=0x00000000
           3580	      1786	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00101d1c store:0x442d03ed load:0x45870ef5
           3582	      1787	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x45842f52
           3584	      1788	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00101d18 store:0x00000000
           3586	      1789	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3588	      1790	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x4589f681 load:0x3f7d1f60
           3590	      1791	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3592	      1792	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x0000005f f13=0x00000000
           3594	      1793	001010e8	003a0613	addi	x12,x20,3	 x20:0x0000005d x12=0x00000060
           3596	      1794	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000060  f5:0x0000000b  f6=0x00000000
           3598	      1795	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000060  f7=0x00000000
           3600	      1796	001010f4	004a0813	addi	x16,x20,4	 x20:0x0000005d x16=0x00000061
           3602	      1797	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x442d4335 load:0x4589f681
           3604	      1798	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x45842f52
           3606	      1799	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00101d14 store:0x458ce5f6 load:0x442d4335
           3608	      1800	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3610	      1801	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3612	      1802	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3614	      1803	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3616	      1804	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000061 f18=0x00000000
           3618	      1805	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3620	      1806	0010111c	005a0893	addi	x17,x20,5	 x20:0x0000005d x17=0x00000062
           3622	      1807	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x00000062 f20=0x00000000
           3624	      1808	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x00000062 PA:0x00101d1c store:0x442d827d load:0x458ce5f6
           3626	      1809	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x45842f52
           3628	      1810	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x0000005c PA:0x00101d14 store:0x458fdd54 load:0x442d827d
           3630	      1811	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3632	      1812	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3634	      1813	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42c40000
           3636	      1814	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3638	      1815	00101140	006a0993	addi	x19,x20,6	 x20:0x0000005d x19=0x00000063
           3640	      1816	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3642	      1817	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000063  f1=0x00000000
           3644	      1818	0010114c	007a0a13	addi	x20,x20,7	 x20:0x0000005d x20=0x00000064
           3646	      1819	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x442dc1c5 load:0x458fdd54
           3648	      1820	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3650	      1821	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00101d14 store:0x4592dc9b load:0x442dc1c5
           3652	      1822	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3654	      1823	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3656	      1824	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42c40000
           3658	      1825	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3660	      1826	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x00000064 f15:0x0000000b  f3:0x00000064 f11=0x00000000
           3662	      1827	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00101d1c store:0x442e010d load:0x4592dc9b
           3664	      1828	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x0000005f PA:0x00101d14 store:0x4595e3cb load:0x4592dc9b
           3666	      1829	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3668	      1830	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           3670	      1831	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3672	      1832	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x42c40000
           3674	      1833	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3676	      1834	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x0000005e f12:0x00000060 f13:0x0000005e  f8=0x00000000
           3678	      1835	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00101d1c store:0x442e4055 load:0x4595e3cb
           3680	      1836	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3682	      1837	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3684	      1838	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x4598f2e4 load:0x3f7d1f60
           3686	      1839	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3688	      1840	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000061 PA:0x00101d1c store:0x442e7f9d load:0x3f7d1f60
           3692	      1842	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x00000064  x7:0x00000064
           3694	      1843	001011ac	d1c4a887	flw	f17,-740(x9)	  f9:0x00102000 f17=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3700	      1846	001011b0	00102ab7	lui	x21,0x102	 x21=0x00102000
           3702	      1847	001011b4	00102a37	lui	x20,0x102	 x20=0x00102000
           3704	      1848	001011b8	9d8a8513	addi	x10,x21,-1576	 x21:0x00102000 x10=0x001019d8
           3706	      1849	001011bc	e0088b53	fmv.x.w	x22,f17	 f17:0x00000062 x22=0x442e7f9d
           3708	      1850	001011c0	cf6a2c23	sw	x22,-776(x20)	 x20:0x00102000 x22:0x442e7f9d PA:0x00101cf8 store:0x442e7f9d load:0x442e7f9d
           3710	      1851	001011c4	eddfe0ef	jal	x1,1000a0	  x1=0x001011c8
           3712	      1852	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001019d8 x16=0x0000000a PA:0x001019d8 store:0x00000000
           3714	      1853	001000a4	06080663	beq	x16,x0,100110	 x16:0x0000000a  x0:0x00000000
           3716	      1854	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           3718	      1855	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           3722	      1857	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001019d8 x14=0x0000000a PA:0x001019d9 store:0x001011c8
           3724	      1858	001000b4	04070e63	beq	x14,x0,100110	 x14:0x0000000a  x0:0x00000000
           3728	      1860	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           3732	      1862	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001019d8  x5=0x00000031 PA:0x001019da store:0x00137fa0
           3734	      1863	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000031  x0:0x00000000
           3738	      1865	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
           3742	      1867	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001019d8  x6=0x00000030 PA:0x001019db store:0x00000000
           3744	      1868	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000030  x0:0x00000000
           3748	      1870	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           3752	      1872	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001019d8  x7=0x00000030 PA:0x001019dc store:0x00000000
           3754	      1873	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000030  x0:0x00000000
           3758	      1875	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           3762	      1877	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001019d8 x11=0x00000020 PA:0x001019dd store:0x00000031
           3764	      1878	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000020  x0:0x00000000
           3768	      1880	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           3772	      1882	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001019d8 x12=0x00000046 PA:0x001019de store:0x00000030
           3774	      1883	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000046  x0:0x00000000
           3778	      1885	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000046 PA:0x00020000 store:0x00000046 load:0x00000000
           3782	      1887	001000f8	00754683	lbu	x13,7(x10)	 x10:0x001019d8 x13=0x0000004d PA:0x001019df store:0x00000030
           3784	      1888	001000fc	00850513	addi	x10,x10,8	 x10:0x001019d8 x10=0x001019e0
           3786	      1889	00100100	00068863	beq	x13,x0,100110	 x13:0x0000004d  x0:0x00000000
           3790	      1891	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000004d PA:0x00020000 store:0x0000004d load:0x00000000
           3794	      1893	00100108	00054803	lbu	x16,0(x10)	 x10:0x001019e0 x16=0x00000041 PA:0x001019e0 store:0x00000000
           3798	      1895	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000041  x0:0x00000000
           3804	      1898	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
           3808	      1900	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001019e0 x14=0x00000044 PA:0x001019e1 store:0x001011c8
           3810	      1901	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000044  x0:0x00000000
           3814	      1903	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000044 PA:0x00020000 store:0x00000044 load:0x00000000
           3818	      1905	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001019e0  x5=0x00000044 PA:0x001019e2 store:0x00137fa0
           3820	      1906	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000044  x0:0x00000000
           3824	      1908	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000044 PA:0x00020000 store:0x00000044 load:0x00000000
           3828	      1910	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001019e0  x6=0x00000073 PA:0x001019e3 store:0x00000000
           3830	      1911	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000073  x0:0x00000000
           3834	      1913	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
           3838	      1915	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001019e0  x7=0x00000020 PA:0x001019e4 store:0x00000000
           3840	      1916	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000020  x0:0x00000000
           3844	      1918	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           3848	      1920	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001019e0 x11=0x00000072 PA:0x001019e5 store:0x00000044
           3850	      1921	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000072  x0:0x00000000
           3854	      1923	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000072 PA:0x00020000 store:0x00000072 load:0x00000000
           3858	      1925	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001019e0 x12=0x00000065 PA:0x001019e6 store:0x00000073
           3860	      1926	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000065  x0:0x00000000
           3864	      1928	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
           3868	      1930	001000f8	00754683	lbu	x13,7(x10)	 x10:0x001019e0 x13=0x00000073 PA:0x001019e7 store:0x00000020
           3870	      1931	001000fc	00850513	addi	x10,x10,8	 x10:0x001019e0 x10=0x001019e8
           3872	      1932	00100100	00068863	beq	x13,x0,100110	 x13:0x00000073  x0:0x00000000
           3876	      1934	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000073 PA:0x00020000 store:0x00000073 load:0x00000000
           3880	      1936	00100108	00054803	lbu	x16,0(x10)	 x10:0x001019e8 x16=0x00000075 PA:0x001019e8 store:0x00000000
           3884	      1938	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000075  x0:0x00000000
           3890	      1941	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000075 PA:0x00020000 store:0x00000075 load:0x00000000
           3894	      1943	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001019e8 x14=0x0000006c PA:0x001019e9 store:0x001011c8
           3896	      1944	001000b4	04070e63	beq	x14,x0,100110	 x14:0x0000006c  x0:0x00000000
           3900	      1946	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000006c PA:0x00020000 store:0x0000006c load:0x00000000
           3904	      1948	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001019e8  x5=0x00000074 PA:0x001019ea store:0x00137fa0
           3906	      1949	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000074  x0:0x00000000
           3910	      1951	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000074 PA:0x00020000 store:0x00000074 load:0x00000000
           3914	      1953	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001019e8  x6=0x00000020 PA:0x001019eb store:0x00000000
           3916	      1954	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000020  x0:0x00000000
           3920	      1956	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           3924	      1958	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001019e8  x7=0x00000069 PA:0x001019ec store:0x00000000
           3926	      1959	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000069  x0:0x00000000
           3930	      1961	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
           3934	      1963	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001019e8 x11=0x0000006e PA:0x001019ed store:0x00000074
           3936	      1964	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000006e  x0:0x00000000
           3940	      1966	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000006e PA:0x00020000 store:0x0000006e load:0x00000000
           3944	      1968	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001019e8 x12=0x0000003a PA:0x001019ee store:0x00000020
           3946	      1969	001000f0	02060063	beq	x12,x0,100110	 x12:0x0000003a  x0:0x00000000
           3950	      1971	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
           3954	      1973	001000f8	00754683	lbu	x13,7(x10)	 x10:0x001019e8 x13=0x00000020 PA:0x001019ef store:0x00000069
           3956	      1974	001000fc	00850513	addi	x10,x10,8	 x10:0x001019e8 x10=0x001019f0
           3958	      1975	00100100	00068863	beq	x13,x0,100110	 x13:0x00000020  x0:0x00000000
           3962	      1977	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
           3966	      1979	00100108	00054803	lbu	x16,0(x10)	 x10:0x001019f0 x16=0x00000000 PA:0x001019f0 store:0x00000000
           3968	      1980	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000000  x0:0x00000000
           3970	      1981	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           3974	      1983	00100114	00008067	jalr	x0,0(x1)	  x1:0x001011c8  x0=0x00000000
           3978	      1985	001011c8	cf8a2503	lw	x10,-776(x20)	 x20:0x00102000 x10=0x442e7f9d PA:0x00101cf8 store:0x00000000
           3980	      1986	001011cc	00102c37	lui	x24,0x102	 x24=0x00102000
           3982	      1987	001011d0	001029b7	lui	x19,0x102	 x19=0x00102000
           3986	      1989	001011d4	f4dfe0ef	jal	x1,100120	  x1=0x001011d8
           3988	      1990	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x442e7f9d x15=0x00000004
           3990	      1991	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           3994	      1993	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000004
