Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           3208	      1600	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3210	      1601	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00000000
           3218	      1605	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x449d9568 load:0x3f7d1f60
           3220	      1606	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3226	      1609	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000030 PA:0x00101d1c store:0x442262d5 load:0x3f7d1f60
           3230	      1611	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x00000033  x7:0x00000064
           3232	      1612	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           3234	      1613	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x00000033 f21=0x00000000
           3236	      1614	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x42440000
           3238	      1615	0010109c	001a0093	addi	x1,x20,1	 x20:0x00000033  x1=0x00000034
           3240	      1616	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3242	      1617	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x00000033 f28:0x00000000 f30=0x00000000
           3244	      1618	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           3246	      1619	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x00000034  f0=0x00000000
           3248	      1620	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           3250	      1621	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           3252	      1622	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x44a3e310 load:0x44a3e310
           3256	      1624	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3258	      1625	001010c0	002a0593	addi	x11,x20,2	 x20:0x00000033 x11=0x00000035
           3260	      1626	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x00000035 f15=0x00000000
           3262	      1627	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x00000034 f14:0x00000000  f3=0x00000000
           3264	      1628	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           3270	      1631	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x449d9568
           3272	      1632	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00000000
           3280	      1636	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3284	      1638	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x44aa505c load:0x3f7d1f60
           3292	      1642	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3294	      1643	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x00000035 f13=0x00000000
           3298	      1645	001010e8	003a0613	addi	x12,x20,3	 x20:0x00000033 x12=0x00000036
           3300	      1646	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000036  f5:0x0000000b  f6=0x00000000
           3302	      1647	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000036  f7=0x00000000
           3304	      1648	001010f4	004a0813	addi	x16,x20,4	 x20:0x00000033 x16=0x00000037
           3306	      1649	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x4422e165 load:0x44aa505c
           3310	      1651	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x449d9568
           3312	      1652	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           3320	      1656	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3324	      1658	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3328	      1660	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3330	      1661	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3332	      1662	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000037 f18=0x00000000
           3334	      1663	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3338	      1665	0010111c	005a0893	addi	x17,x20,5	 x20:0x00000033 x17=0x00000038
           3340	      1666	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x00000038 f20=0x00000000
           3342	      1667	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x00000038 PA:0x00101d1c store:0x442320ad load:0x44b0dd4c
           3346	      1669	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x449d9568
           3348	      1670	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000032 PA:0x00000000
           3356	      1674	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3360	      1676	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3364	      1678	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42600000
           3366	      1679	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3370	      1681	00101140	006a0993	addi	x19,x20,6	 x20:0x00000033 x19=0x00000039
           3372	      1682	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3374	      1683	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000039  f1=0x00000000
           3376	      1684	0010114c	007a0a13	addi	x20,x20,7	 x20:0x00000033 x20=0x0000003a
           3378	      1685	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x44235ff5 load:0x44b789e0
           3382	      1687	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3384	      1688	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           3392	      1692	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3396	      1694	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3400	      1696	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42600000
           3402	      1697	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3406	      1699	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x0000003a f15:0x0000000b  f3:0x00000000 f11=0x00000000
           3408	      1700	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00000000
           3412	      1702	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x00000035 PA:0x00101d14 store:0x44c541f4 load:0x44239f3d
           3414	      1703	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00000000
           3416	      1704	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           3418	      1705	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3420	      1706	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x42600000
           3422	      1707	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3426	      1709	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x00000034 f12:0x00000036 f13:0x00000034  f8=0x00000000
           3428	      1710	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00000000
           3434	      1713	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3436	      1714	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00000000
           3444	      1718	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x44cc4d74 load:0x3f7d1f60
           3446	      1719	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3452	      1722	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000037 PA:0x00101d1c store:0x44241dcd load:0x3f7d1f60
           3456	      1724	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x0000003a  x7:0x00000064
           3458	      1725	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           3460	      1726	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x0000003a f21=0x00000000
           3462	      1727	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x42600000
           3464	      1728	0010109c	001a0093	addi	x1,x20,1	 x20:0x0000003a  x1=0x0000003b
           3466	      1729	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3468	      1730	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x0000003a f28:0x00000000 f30=0x00000000
           3470	      1731	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           3472	      1732	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x0000003b  f0=0x00000000
           3474	      1733	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           3476	      1734	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           3478	      1735	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x44d37897 load:0x44d37897
           3482	      1737	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3484	      1738	001010c0	002a0593	addi	x11,x20,2	 x20:0x0000003a x11=0x0000003c
           3486	      1739	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x0000003c f15=0x00000000
           3488	      1740	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x0000003b f14:0x00000000  f3=0x00000000
           3490	      1741	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           3496	      1744	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x44cc4d74
           3498	      1745	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00000000
           3506	      1749	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3510	      1751	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x44dac35e load:0x3f7d1f60
           3518	      1755	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3520	      1756	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x0000003c f13=0x00000000
           3524	      1758	001010e8	003a0613	addi	x12,x20,3	 x20:0x0000003a x12=0x0000003d
           3526	      1759	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x0000003d  f5:0x0000000b  f6=0x00000000
           3528	      1760	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x0000003d  f7=0x00000000
           3530	      1761	001010f4	004a0813	addi	x16,x20,4	 x20:0x0000003a x16=0x0000003e
           3532	      1762	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x44249c5d load:0x44dac35e
           3536	      1764	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x44cc4d74
           3538	      1765	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           3546	      1769	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3550	      1771	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3554	      1773	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3556	      1774	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3558	      1775	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x0000003e f18=0x00000000
           3560	      1776	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3564	      1778	0010111c	005a0893	addi	x17,x20,5	 x20:0x0000003a x17=0x0000003f
           3566	      1779	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x0000003f f20=0x00000000
           3568	      1780	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x0000003f PA:0x00101d1c store:0x4424dba5 load:0x44e22dc9
           3572	      1782	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x44cc4d74
           3574	      1783	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000039 PA:0x00000000
           3582	      1787	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3586	      1789	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3590	      1791	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x427c0000
           3592	      1792	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3596	      1794	00101140	006a0993	addi	x19,x20,6	 x20:0x0000003a x19=0x00000040
           3598	      1795	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3600	      1796	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000040  f1=0x00000000
           3602	      1797	0010114c	007a0a13	addi	x20,x20,7	 x20:0x0000003a x20=0x00000041
           3604	      1798	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x44251aed load:0x44e9b7d8
           3608	      1800	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3610	      1801	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           3618	      1805	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3622	      1807	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3626	      1809	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x427c0000
           3628	      1810	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3632	      1812	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x00000041 f15:0x0000000b  f3:0x00000000 f11=0x00000000
           3634	      1813	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00000000
           3638	      1815	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x0000003c PA:0x00101d14 store:0x44f92ae2 load:0x44255a35
           3640	      1816	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00000000
           3642	      1817	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           3644	      1818	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3646	      1819	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x427c0000
           3648	      1820	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3652	      1822	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x0000003b f12:0x0000003d f13:0x0000003b  f8=0x00000000
           3654	      1823	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00000000
           3660	      1826	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3662	      1827	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00000000
           3670	      1831	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x450089ee load:0x3f7d1f60
           3672	      1832	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3678	      1835	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x0000003e PA:0x00101d1c store:0x4425d8c5 load:0x3f7d1f60
           3682	      1837	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x00000041  x7:0x00000064
           3684	      1838	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           3686	      1839	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x00000041 f21=0x00000000
           3688	      1840	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x427c0000
           3690	      1841	0010109c	001a0093	addi	x1,x20,1	 x20:0x00000041  x1=0x00000042
           3692	      1842	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3694	      1843	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x00000041 f28:0x00000000 f30=0x00000000
           3696	      1844	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           3698	      1845	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x00000042  f0=0x00000000
           3700	      1846	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           3702	      1847	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           3704	      1848	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x45048e3d load:0x45048e3d
           3708	      1850	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3710	      1851	001010c0	002a0593	addi	x11,x20,2	 x20:0x00000041 x11=0x00000043
           3712	      1852	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x00000043 f15=0x00000000
           3714	      1853	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x00000042 f14:0x00000000  f3=0x00000000
           3716	      1854	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           3722	      1857	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x450089ee
           3724	      1858	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00000000
           3732	      1862	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3736	      1864	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x4508a25e load:0x3f7d1f60
           3744	      1868	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3746	      1869	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x00000043 f13=0x00000000
           3750	      1871	001010e8	003a0613	addi	x12,x20,3	 x20:0x00000041 x12=0x00000044
           3752	      1872	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000044  f5:0x0000000b  f6=0x00000000
           3754	      1873	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000044  f7=0x00000000
           3756	      1874	001010f4	004a0813	addi	x16,x20,4	 x20:0x00000041 x16=0x00000045
           3758	      1875	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x44265755 load:0x4508a25e
           3762	      1877	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x450089ee
           3764	      1878	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           3772	      1882	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3776	      1884	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3780	      1886	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3782	      1887	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3784	      1888	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000045 f18=0x00000000
           3786	      1889	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3790	      1891	0010111c	005a0893	addi	x17,x20,5	 x20:0x00000041 x17=0x00000046
           3792	      1892	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x00000046 f20=0x00000000
           3794	      1893	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x00000046 PA:0x00101d1c store:0x4426969d load:0x450cc651
           3798	      1895	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x450089ee
           3800	      1896	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000040 PA:0x00000000
           3808	      1900	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3812	      1902	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3816	      1904	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x428c0000
           3818	      1905	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3822	      1907	00101140	006a0993	addi	x19,x20,6	 x20:0x00000041 x19=0x00000047
           3824	      1908	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3826	      1909	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000047  f1=0x00000000
           3828	      1910	0010114c	007a0a13	addi	x20,x20,7	 x20:0x00000041 x20=0x00000048
           3830	      1911	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x4426d5e5 load:0x4510fa16
           3834	      1913	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3836	      1914	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           3844	      1918	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3848	      1920	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3852	      1922	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x428c0000
           3854	      1923	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3858	      1925	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x00000048 f15:0x0000000b  f3:0x00000000 f11=0x00000000
           3860	      1926	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00000000
           3864	      1928	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x00000043 PA:0x00101d14 store:0x45199116 load:0x4427152d
           3866	      1929	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00000000
           3868	      1930	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           3870	      1931	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3872	      1932	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x428c0000
           3874	      1933	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3878	      1935	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x00000042 f12:0x00000044 f13:0x00000042  f8=0x00000000
