Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          17530	      8761	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000004 x14:0x00000003 x12=0x00000000
          17532	      8762	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          17536	      8764	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000004 PA:0x001010c8 store:0x00000004 load:0x00000000
          17540	      8766	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          17544	      8768	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          17548	      8770	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          17552	      8772	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x0000024c PA:0x00137fd0 store:0x00000000
          17556	      8774	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00000069 PA:0x00137fcc store:0x00000000
          17560	      8776	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000003
          17564	      8778	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          17568	      8780	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          17570	      8781	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          17572	      8782	00100d78	30200073	mret	
          17578	      8785	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          17580	      8786	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000003
          17584	      8788	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
          17586	      8789	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
          17590	      8791	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000004 PA:0x001010c8 store:0x00000003
          17594	      8793	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
          17598	      8795	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
          17600	      8796	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000003 x18=0x00000003
          17602	      8797	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000004  x8=0x00000004
          17604	      8798	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
          17606	      8799	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000004 x15=0x00000000
          17608	      8800	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
          17610	      8801	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
          17614	      8803	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000004 x18:0x00000003
          17618	      8805	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000000  x0:0x00000000
          17620	      8806	00100fbc	0b4b0513	addi	x10,x22,180	 x22:0x00101000 x10=0x001010b4
          17624	      8808	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
          17628	      8810	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010b4 x16=0x00000054 PA:0x001010b4 store:0x00000000
          17630	      8811	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
          17632	      8812	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          17636	      8814	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
          17640	      8816	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010b4 x14=0x0000006f PA:0x001010b5 store:0x00100fc4
          17642	      8817	001000b4	04070e63	beq	x14,x0,100110	 x14:0x0000006f  x0:0x00000000
          17646	      8819	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x0000006f PA:0x00020000 store:0x0000006f load:0x00000000
          17650	      8821	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010b4  x5=0x00000063 PA:0x001010b6 store:0x00137fe0
          17652	      8822	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
          17656	      8824	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          17660	      8826	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010b4  x6=0x0000006b PA:0x001010b7 store:0x00000000
          17662	      8827	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
          17666	      8829	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
          17670	      8831	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010b4  x7=0x00000021 PA:0x001010b8 store:0x00000000
          17672	      8832	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
          17676	      8834	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
          17680	      8836	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010b4 x11=0x0000000a PA:0x001010b9 store:0x00000063
          17682	      8837	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
          17686	      8839	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          17690	      8841	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010b4 x12=0x00000000 PA:0x001010ba store:0x0000006b
          17694	      8843	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
          17698	      8845	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          17702	      8847	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
          17704	      8848	00100fc4	10500073	wfi	
          21486	     10739	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          21490	     10741	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          21492	     10742	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          21496	     10744	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          21498	     10745	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          21502	     10747	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          21506	     10749	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          21510	     10751	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          21514	     10753	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          21518	     10755	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x0000006f PA:0x00137fcc store:0x0000006f load:0x00000000
          21520	     10756	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          21524	     10758	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          21528	     10760	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          21532	     10762	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          21536	     10764	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x0000024c PA:0x00137fd0 store:0x0000024c load:0x00000000
          21538	     10765	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          21540	     10766	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          21544	     10768	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          21548	     10770	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00002a10 PA:0x00030000 store:0x00000000
          21552	     10772	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          21556	     10774	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          21560	     10776	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00002a10 x11:0x000007d0 x17=0x000031e0
          21562	     10777	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          21564	     10778	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x000031e0 x13:0x00002a10 x13=0x00000000
          21566	     10779	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          21568	     10780	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          21572	     10782	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x000029ec
          21574	     10783	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          21576	     10784	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          21580	     10786	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          21584	     10788	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x000031e0 PA:0x00030008 store:0x000031e0 load:0xffffffff
          21586	     10789	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          21590	     10791	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000004 PA:0x001010c8 store:0x00000004
          21594	     10793	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          21598	     10795	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          21600	     10796	00100d44	00170593	addi	x11,x14,1	 x14:0x00000004 x11=0x00000005
          21602	     10797	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000005 x14:0x00000004 x12=0x00000000
          21604	     10798	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          21608	     10800	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000005 PA:0x001010c8 store:0x00000005 load:0x00000000
          21612	     10802	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          21616	     10804	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          21620	     10806	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          21624	     10808	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x0000024c PA:0x00137fd0 store:0x00000000
          21628	     10810	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x0000006f PA:0x00137fcc store:0x00000000
          21632	     10812	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000004
          21636	     10814	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          21640	     10816	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          21642	     10817	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          21644	     10818	00100d78	30200073	mret	
          21650	     10821	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          21652	     10822	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000004
          21656	     10824	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
          21658	     10825	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
          21662	     10827	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000005 PA:0x001010c8 store:0x00000004
          21666	     10829	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00000000
          21670	     10831	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
          21672	     10832	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000004 x18=0x00000004
          21674	     10833	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000005  x8=0x00000005
          21676	     10834	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
          21678	     10835	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000005 x15=0x00000001
          21680	     10836	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
          21682	     10837	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
          21686	     10839	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000005 x18:0x00000004
          21692	     10842	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000001  x0:0x00000000
          21698	     10845	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
          21702	     10847	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010ac x16=0x00000054 PA:0x001010ac store:0x00000000
          21704	     10848	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
          21706	     10849	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          21710	     10851	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
          21714	     10853	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010ac x14=0x00000069 PA:0x001010ad store:0x00100fc4
          21716	     10854	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
          21720	     10856	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
          21724	     10858	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010ac  x5=0x00000063 PA:0x001010ae store:0x00137fe0
          21726	     10859	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
          21730	     10861	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          21734	     10863	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010ac  x6=0x0000006b PA:0x001010af store:0x00000000
          21736	     10864	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
          21740	     10866	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
          21744	     10868	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010ac  x7=0x00000021 PA:0x001010b0 store:0x00000000
          21746	     10869	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
          21750	     10871	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
          21754	     10873	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010ac x11=0x0000000a PA:0x001010b1 store:0x00000063
          21756	     10874	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
          21760	     10876	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          21764	     10878	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010ac x12=0x00000000 PA:0x001010b2 store:0x0000006b
          21768	     10880	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
          21772	     10882	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          21776	     10884	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
          21778	     10885	00100fc4	10500073	wfi	
          25558	     12775	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
          25562	     12777	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
          25564	     12778	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
          25568	     12780	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00020000 PA:0x00137fc8 store:0x00020000 load:0x00000a21
          25570	     12781	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
          25574	     12783	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x0000000a PA:0x00137fd8 store:0x0000000a load:0x00000a21
          25578	     12785	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000054 PA:0x00137fc4 store:0x00000054 load:0x00000a21
          25582	     12787	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
          25586	     12789	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
          25590	     12791	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x00000069 PA:0x00137fcc store:0x00000069 load:0x00000000
          25592	     12792	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
          25596	     12794	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00000000 PA:0x00137fd4 store:0x00000000 load:0x00000000
          25600	     12796	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
          25604	     12798	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x00000000 PA:0x00137fdc store:0x00000000 load:0x00000000
          25608	     12800	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x0000024c PA:0x00137fd0 store:0x0000024c load:0x00000000
          25610	     12801	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
          25612	     12802	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
          25616	     12804	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
          25620	     12806	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00003204 PA:0x00030000 store:0x00000000
          25624	     12808	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
          25628	     12810	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
          25632	     12812	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00003204 x11:0x000007d0 x17=0x000039d4
          25634	     12813	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
          25636	     12814	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x000039d4 x13:0x00003204 x13=0x00000000
          25638	     12815	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
          25640	     12816	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
          25644	     12818	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x000031e0
          25646	     12819	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
          25648	     12820	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
          25652	     12822	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
          25656	     12824	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x000039d4 PA:0x00030008 store:0x000039d4 load:0xffffffff
          25658	     12825	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
          25662	     12827	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000005 PA:0x001010c8 store:0x00000005
          25666	     12829	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
          25670	     12831	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x00000000 PA:0x00137fdc store:0x00000000
          25672	     12832	00100d44	00170593	addi	x11,x14,1	 x14:0x00000005 x11=0x00000006
          25674	     12833	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000006 x14:0x00000005 x12=0x00000000
          25676	     12834	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
          25680	     12836	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000006 PA:0x001010c8 store:0x00000006 load:0x00000000
          25684	     12838	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
          25688	     12840	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x0000000a PA:0x00137fd8 store:0x00000000
          25692	     12842	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00000000 PA:0x00137fd4 store:0x00101000
          25696	     12844	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x0000024c PA:0x00137fd0 store:0x00000000
          25700	     12846	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00000069 PA:0x00137fcc store:0x00000000
          25704	     12848	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00020000 PA:0x00137fc8 store:0x00000005
          25708	     12850	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000054 PA:0x00137fc4 store:0x00000000
          25712	     12852	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
          25714	     12853	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
          25716	     12854	00100d78	30200073	mret	
          25722	     12857	00100fc8	02049a63	bne	x9,x0,100ffc	  x9:0x00000000  x0:0x00000000
          25726	     12859	00100fcc	028ae863	bltu	x21,x8,100ffc	 x21:0x00000004  x8:0x00000005
          25732	     12862	00100ffc	01812403	lw	x8,24(x2)	  x2:0x00137fe0  x8=0x00000000 PA:0x00137ff8 store:0x00000000
          25736	     12864	00101000	01412483	lw	x9,20(x2)	  x2:0x00137fe0  x9=0x00000000 PA:0x00137ff4 store:0x00101000
          25740	     12866	00101004	01012903	lw	x18,16(x2)	  x2:0x00137fe0 x18=0x00000000 PA:0x00137ff0 store:0x00000054
          25744	     12868	00101008	00c12983	lw	x19,12(x2)	  x2:0x00137fe0 x19=0x00000000 PA:0x00137fec store:0x00000000
          25748	     12870	0010100c	00812a03	lw	x20,8(x2)	  x2:0x00137fe0 x20=0x00000000 PA:0x00137fe8 store:0x00000000
          25752	     12872	00101010	00412a83	lw	x21,4(x2)	  x2:0x00137fe0 x21=0x00000000 PA:0x00137fe4 store:0x00000000
          25756	     12874	00101014	00012b03	lw	x22,0(x2)	  x2:0x00137fe0 x22=0x00000000 PA:0x00137fe0 store:0x00000000
          25760	     12876	00101018	01c12083	lw	x1,28(x2)	  x2:0x00137fe0  x1=0x00100e64 PA:0x00137ffc store:0x00000000
          25762	     12877	0010101c	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          25764	     12878	00101020	02010113	addi	x2,x2,32	  x2:0x00137fe0  x2=0x00138000
          25768	     12880	00101024	00008067	jalr	x0,0(x1)	  x1:0x00100e64  x0=0x00000000
          25770	     12881	00100e64	000202b7	lui	x5,0x20	  x5=0x00020000
          25772	     12882	00100e68	00828293	addi	x5,x5,8	  x5:0x00020000  x5=0x00020008
          25774	     12883	00100e6c	00100313	addi	x6,x0,1	  x0:0x00000000  x6=0x00000001
          25778	     12885	00100e70	0062a023	sw	x6,0(x5)	  x5:0x00020008  x6:0x00000001 PA:0x00020008 store:0x00000001 load:0x00000000
