Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
            914	       453	00100198	0cf77a63	bgeu	x14,x15,10026c	 x14:0x00000009 x15:0x0000000b
            916	       454	0010019c	03778293	addi	x5,x15,55	 x15:0x0000000b  x5=0x00000042
            918	       455	001001a0	00020337	lui	x6,0x20	  x6=0x00020000
            920	       456	001001a4	01451613	slli	x12,x10,0x14	 x10:0xdeadbeef x12=0xeef00000
            924	       458	001001a8	00532023	sw	x5,0(x6)	  x6:0x00020000  x5:0x00000042 PA:0x00020000 store:0x00000042 load:0x00000000
            926	       459	001001ac	01c65693	srli	x13,x12,0x1c	 x12:0xeef00000 x13=0x0000000e
            928	       460	001001b0	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
            930	       461	001001b4	0cd87a63	bgeu	x16,x13,100288	 x16:0x00000009 x13:0x0000000e
            932	       462	001001b8	03768893	addi	x17,x13,55	 x13:0x0000000e x17=0x00000045
            934	       463	001001bc	00020e37	lui	x28,0x20	 x28=0x00020000
            936	       464	001001c0	01851f93	slli	x31,x10,0x18	 x10:0xdeadbeef x31=0xef000000
            940	       466	001001c4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000045 PA:0x00020000 store:0x00000045 load:0x00000000
            942	       467	001001c8	01cfd793	srli	x15,x31,0x1c	 x31:0xef000000 x15=0x0000000e
            944	       468	001001cc	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
            946	       469	001001d0	0cf77a63	bgeu	x14,x15,1002a4	 x14:0x00000009 x15:0x0000000e
            948	       470	001001d4	03778293	addi	x5,x15,55	 x15:0x0000000e  x5=0x00000045
            950	       471	001001d8	00020337	lui	x6,0x20	  x6=0x00020000
            954	       473	001001dc	00532023	sw	x5,0(x6)	  x6:0x00020000  x5:0x00000045 PA:0x00020000 store:0x00000045 load:0x00000000
            956	       474	001001e0	00f57513	andi	x10,x10,15	 x10:0xdeadbeef x10=0x0000000f
            958	       475	001001e4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
            962	       477	001001e8	0ca66a63	bltu	x12,x10,1002bc	 x12:0x00000009 x10:0x0000000f
            966	       479	001002bc	03750693	addi	x13,x10,55	 x10:0x0000000f x13=0x00000046
            968	       480	001002c0	00020837	lui	x16,0x20	 x16=0x00020000
            972	       482	001002c4	00d82023	sw	x13,0(x16)	 x16:0x00020000 x13:0x00000046 PA:0x00020000 store:0x00000046 load:0x00000000
            976	       484	001002c8	00008067	jalr	x0,0(x1)	  x1:0x00100f30  x0=0x00000000
            978	       485	00100f30	00a00513	addi	x10,x0,10	  x0:0x00000000 x10=0x0000000a
            982	       487	00100f34	95cff0ef	jal	x1,100090	  x1=0x00100f38
            984	       488	00100090	0ff57793	andi	x15,x10,255	 x10:0x0000000a x15=0x0000000a
            986	       489	00100094	00020737	lui	x14,0x20	 x14=0x00020000
            990	       491	00100098	00f72023	sw	x15,0(x14)	 x14:0x00020000 x15:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
            994	       493	0010009c	00008067	jalr	x0,0(x1)	  x1:0x00100f38  x0=0x00000000
            996	       494	00100f38	baadffb7	lui	x31,0xbaadf	 x31=0xbaadf000
            998	       495	00100f3c	00df8513	addi	x10,x31,13	 x31:0xbaadf000 x10=0xbaadf00d
           1002	       497	00100f40	9e0ff0ef	jal	x1,100120	  x1=0x00100f44
           1004	       498	00100120	01c55793	srli	x15,x10,0x1c	 x10:0xbaadf00d x15=0x0000000b
           1006	       499	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           1008	       500	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x0000000b
           1010	       501	0010012c	03778293	addi	x5,x15,55	 x15:0x0000000b  x5=0x00000042
           1012	       502	00100130	00020337	lui	x6,0x20	  x6=0x00020000
           1014	       503	00100134	00451613	slli	x12,x10,0x4	 x10:0xbaadf00d x12=0xaadf00d0
           1018	       505	00100138	00532023	sw	x5,0(x6)	  x6:0x00020000  x5:0x00000042 PA:0x00020000 store:0x00000042 load:0x00000000
           1020	       506	0010013c	01c65693	srli	x13,x12,0x1c	 x12:0xaadf00d0 x13=0x0000000a
           1022	       507	00100140	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           1024	       508	00100144	0cd87a63	bgeu	x16,x13,100218	 x16:0x00000009 x13:0x0000000a
           1026	       509	00100148	03768893	addi	x17,x13,55	 x13:0x0000000a x17=0x00000041
           1028	       510	0010014c	00020e37	lui	x28,0x20	 x28=0x00020000
           1030	       511	00100150	00851f93	slli	x31,x10,0x8	 x10:0xbaadf00d x31=0xadf00d00
           1034	       513	00100154	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
           1036	       514	00100158	01cfd793	srli	x15,x31,0x1c	 x31:0xadf00d00 x15=0x0000000a
           1038	       515	0010015c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           1040	       516	00100160	0cf77a63	bgeu	x14,x15,100234	 x14:0x00000009 x15:0x0000000a
           1042	       517	00100164	03778293	addi	x5,x15,55	 x15:0x0000000a  x5=0x00000041
           1044	       518	00100168	00020337	lui	x6,0x20	  x6=0x00020000
           1046	       519	0010016c	00c51613	slli	x12,x10,0xc	 x10:0xbaadf00d x12=0xdf00d000
           1050	       521	00100170	00532023	sw	x5,0(x6)	  x6:0x00020000  x5:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
           1052	       522	00100174	01c65693	srli	x13,x12,0x1c	 x12:0xdf00d000 x13=0x0000000d
           1054	       523	00100178	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           1056	       524	0010017c	0cd87a63	bgeu	x16,x13,100250	 x16:0x00000009 x13:0x0000000d
           1058	       525	00100180	03768893	addi	x17,x13,55	 x13:0x0000000d x17=0x00000044
           1060	       526	00100184	00020e37	lui	x28,0x20	 x28=0x00020000
           1062	       527	00100188	01051f93	slli	x31,x10,0x10	 x10:0xbaadf00d x31=0xf00d0000
           1066	       529	0010018c	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000044 PA:0x00020000 store:0x00000044 load:0x00000000
           1068	       530	00100190	01cfd793	srli	x15,x31,0x1c	 x31:0xf00d0000 x15=0x0000000f
           1070	       531	00100194	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           1072	       532	00100198	0cf77a63	bgeu	x14,x15,10026c	 x14:0x00000009 x15:0x0000000f
           1074	       533	0010019c	03778293	addi	x5,x15,55	 x15:0x0000000f  x5=0x00000046
           1076	       534	001001a0	00020337	lui	x6,0x20	  x6=0x00020000
           1078	       535	001001a4	01451613	slli	x12,x10,0x14	 x10:0xbaadf00d x12=0x00d00000
           1082	       537	001001a8	00532023	sw	x5,0(x6)	  x6:0x00020000  x5:0x00000046 PA:0x00020000 store:0x00000046 load:0x00000000
           1084	       538	001001ac	01c65693	srli	x13,x12,0x1c	 x12:0x00d00000 x13=0x00000000
           1086	       539	001001b0	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
           1090	       541	001001b4	0cd87a63	bgeu	x16,x13,100288	 x16:0x00000009 x13:0x00000000
           1094	       543	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
           1096	       544	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
           1098	       545	00100290	01851f93	slli	x31,x10,0x18	 x10:0xbaadf00d x31=0x0d000000
           1102	       547	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           1104	       548	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x0d000000 x15=0x00000000
           1106	       549	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
           1108	       550	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000000
           1110	       551	001002a4	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
           1112	       552	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
           1116	       554	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
           1118	       555	001002b0	00f57513	andi	x10,x10,15	 x10:0xbaadf00d x10=0x0000000d
           1120	       556	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
           1122	       557	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x0000000d
           1124	       558	001002bc	03750693	addi	x13,x10,55	 x10:0x0000000d x13=0x00000044
           1126	       559	001002c0	00020837	lui	x16,0x20	 x16=0x00020000
           1130	       561	001002c4	00d82023	sw	x13,0(x16)	 x16:0x00020000 x13:0x00000044 PA:0x00020000 store:0x00000044 load:0x00000000
           1134	       563	001002c8	00008067	jalr	x0,0(x1)	  x1:0x00100f44  x0=0x00000000
           1136	       564	00100f44	00a00513	addi	x10,x0,10	  x0:0x00000000 x10=0x0000000a
           1140	       566	00100f48	948ff0ef	jal	x1,100090	  x1=0x00100f4c
           1142	       567	00100090	0ff57793	andi	x15,x10,255	 x10:0x0000000a x15=0x0000000a
           1144	       568	00100094	00020737	lui	x14,0x20	 x14=0x00020000
           1148	       570	00100098	00f72023	sw	x15,0(x14)	 x14:0x00020000 x15:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           1152	       572	0010009c	00008067	jalr	x0,0(x1)	  x1:0x00100f4c  x0=0x00000000
           1154	       573	00100f4c	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           1158	       575	00100f50	c90ff0ef	jal	x1,1003e0	  x1=0x00100f54
           1160	       576	001003e0	00153513	sltiu	x10,x10,1	 x10:0x00000000 x10=0x00000001
           1162	       577	001003e4	40a002b3	sub	x5,x0,x10	  x0:0x00000000 x10:0x00000001  x5=0xffffffff
           1164	       578	001003e8	32029073	csrrw	x0,mcountinhibit,x5	  x5:0xffffffff  x0=0x00000000
           1168	       580	001003ec	00008067	jalr	x0,0(x1)	  x1:0x00100f54  x0=0x00000000
           1170	       581	00100f54	7d000513	addi	x10,x0,2000	  x0:0x00000000 x10=0x000007d0
           1172	       582	00100f58	00000593	addi	x11,x0,0	  x0:0x00000000 x11=0x00000000
           1176	       584	00100f5c	b25ff0ef	jal	x1,100a80	  x1=0x00100f60
           1178	       585	00100a80	001016b7	lui	x13,0x101	 x13=0x00101000
           1180	       586	00100a84	00000813	addi	x16,x0,0	  x0:0x00000000 x16=0x00000000
           1182	       587	00100a88	001017b7	lui	x15,0x101	 x15=0x00101000
           1184	       588	00100a8c	00030737	lui	x14,0x30	 x14=0x00030000
           1186	       589	00100a90	00000893	addi	x17,x0,0	  x0:0x00000000 x17=0x00000000
           1190	       591	00100a94	0d06a423	sw	x16,200(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010c8 store:0x00000000 load:0x00000000
           1194	       593	00100a98	0d16a623	sw	x17,204(x13)	 x13:0x00101000 x17:0x00000000 PA:0x001010cc store:0x00000000 load:0x00000000
           1198	       595	00100a9c	0ca7a023	sw	x10,192(x15)	 x15:0x00101000 x10:0x000007d0 PA:0x001010c0 store:0x000007d0 load:0x00000000
           1202	       597	00100aa0	0cb7a223	sw	x11,196(x15)	 x15:0x00101000 x11:0x00000000 PA:0x001010c4 store:0x00000000 load:0x00000000
           1204	       598	00100aa4	00030637	lui	x12,0x30	 x12=0x00030000
           1206	       599	00100aa8	00470293	addi	x5,x14,4	 x14:0x00030000  x5=0x00030004
           1210	       601	00100aac	0002a783	lw	x15,0(x5)	  x5:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
           1214	       603	00100ab0	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00000259 PA:0x00030000 store:0x00000000
           1218	       605	00100ab4	0002a303	lw	x6,0(x5)	  x5:0x00030004  x6=0x00000000 PA:0x00030004 store:0x00000000
           1222	       607	00100ab8	06678a63	beq	x15,x6,100b2c	 x15:0x00000000  x6:0x00000000
           1226	       609	00100b2c	000308b7	lui	x17,0x30	 x17=0x00030000
           1228	       610	00100b30	00a68533	add	x10,x13,x10	 x13:0x00000259 x10:0x000007d0 x10=0x00000a29
           1230	       611	00100b34	00888293	addi	x5,x17,8	 x17:0x00030000  x5=0x00030008
           1232	       612	00100b38	00b783b3	add	x7,x15,x11	 x15:0x00000000 x11:0x00000000  x7=0x00000000
           1234	       613	00100b3c	00d53333	sltu	x6,x10,x13	 x10:0x00000a29 x13:0x00000259  x6=0x00000000
           1236	       614	00100b40	fff00593	addi	x11,x0,-1	  x0:0x00000000 x11=0xffffffff
           1240	       616	00100b44	00b2a023	sw	x11,0(x5)	  x5:0x00030008 x11:0xffffffff PA:0x00030008 store:0xffffffff load:0x00000000
           1242	       617	00100b48	00030637	lui	x12,0x30	 x12=0x00030000
           1244	       618	00100b4c	00730e33	add	x28,x6,x7	  x6:0x00000000  x7:0x00000000 x28=0x00000000
           1248	       620	00100b50	01c62623	sw	x28,12(x12)	 x12:0x00030000 x28:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
           1252	       622	00100b54	00a2a023	sw	x10,0(x5)	  x5:0x00030008 x10:0x00000a29 PA:0x00030008 store:0x00000a29 load:0xffffffff
           1254	       623	00100b58	08000e93	addi	x29,x0,128	  x0:0x00000000 x29=0x00000080
           1256	       624	00100b5c	304ea073	csrrs	x0,mie,x29	 x29:0x00000080  x0=0x00000000
           1262	       627	00100b60	00800f13	addi	x30,x0,8	  x0:0x00000000 x30=0x00000008
           1264	       628	00100b64	300f2073	csrrs	x0,mstatus,x30	 x30:0x00000008  x0=0x00000000
           1272	       632	00100b68	00008067	jalr	x0,0(x1)	  x1:0x00100f60  x0=0x00000000
           1276	       634	00100f60	ce1ff0ef	jal	x1,100c40	  x1=0x00100f64
           1278	       635	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
           1282	       637	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000000 PA:0x001010c8 store:0x00000000
           1286	       639	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00030000
           1290	       641	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100f64  x0=0x00000000
           1292	       642	00100f64	0a059a63	bne	x11,x0,101018	 x11:0x00000000  x0:0x00000000
           1296	       644	00100f68	01212823	sw	x18,16(x2)	  x2:0x00137fe0 x18:0x00000000 PA:0x00137ff0 store:0x00000000 load:0x00000000
           1298	       645	00100f6c	00400093	addi	x1,x0,4	  x0:0x00000000  x1=0x00000004
           1300	       646	00100f70	00050913	addi	x18,x10,0	 x10:0x00000000 x18=0x00000000
           1302	       647	00100f74	0aa0ea63	bltu	x1,x10,101028	  x1:0x00000004 x10:0x00000000
           1306	       649	00100f78	00812c23	sw	x8,24(x2)	  x2:0x00137fe0  x8:0x00000000 PA:0x00137ff8 store:0x00000000 load:0x00000000
           1310	       651	00100f7c	00912a23	sw	x9,20(x2)	  x2:0x00137fe0  x9:0x00000000 PA:0x00137ff4 store:0x00000000 load:0x00000000
           1314	       653	00100f80	01312623	sw	x19,12(x2)	  x2:0x00137fe0 x19:0x00000000 PA:0x00137fec store:0x00000000 load:0x00000000
           1318	       655	00100f84	01412423	sw	x20,8(x2)	  x2:0x00137fe0 x20:0x00000000 PA:0x00137fe8 store:0x00000000 load:0x00000000
           1322	       657	00100f88	01512223	sw	x21,4(x2)	  x2:0x00137fe0 x21:0x00000000 PA:0x00137fe4 store:0x00000000 load:0x00000000
           1326	       659	00100f8c	01612023	sw	x22,0(x2)	  x2:0x00137fe0 x22:0x00000000 PA:0x00137fe0 store:0x00000000 load:0x00000000
           1328	       660	00100f90	00058993	addi	x19,x11,0	 x11:0x00000000 x19=0x00000000
           1332	       662	00100f94	cadff0ef	jal	x1,100c40	  x1=0x00100f98
           1334	       663	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
           1338	       665	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000000 PA:0x001010c8 store:0x00000000
           1342	       667	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00030000
           1346	       669	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100f98  x0=0x00000000
           1348	       670	00100f98	00101a37	lui	x20,0x101	 x20=0x00101000
           1350	       671	00100f9c	00050413	addi	x8,x10,0	 x10:0x00000000  x8=0x00000000
           1352	       672	00100fa0	00157793	andi	x15,x10,1	 x10:0x00000000 x15=0x00000000
           1354	       673	00100fa4	00400a93	addi	x21,x0,4	  x0:0x00000000 x21=0x00000004
           1356	       674	00100fa8	00101b37	lui	x22,0x101	 x22=0x00101000
           1358	       675	00100fac	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
           1360	       676	00100fb0	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
           1364	       678	00100fb4	03240e63	beq	x8,x18,100ff0	  x8:0x00000000 x18:0x00000000
           1368	       680	00100ff0	fd3594e3	bne	x11,x19,100fb8	 x11:0x00000000 x19:0x00000000
           1370	       681	00100ff4	10500073	wfi	
           5224	      2608	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
           5228	      2610	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
           5230	      2611	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
           5234	      2613	00100c54	00f12423	sw	x15,8(x2)	  x2:0x00137fc0 x15:0x00000000 PA:0x00137fc8 store:0x00000000 load:0x00000000
           5236	      2614	00100c58	001017b7	lui	x15,0x101	 x15=0x00101000
           5240	      2616	00100c5c	00b12c23	sw	x11,24(x2)	  x2:0x00137fc0 x11:0x00000000 PA:0x00137fd8 store:0x00000000 load:0x00000000
           5244	      2618	00100c60	01012223	sw	x16,4(x2)	  x2:0x00137fc0 x16:0x00000000 PA:0x00137fc4 store:0x00000000 load:0x00000000
           5248	      2620	00100c64	0c07a583	lw	x11,192(x15)	 x15:0x00101000 x11=0x000007d0 PA:0x001010c0 store:0x00000000
           5252	      2622	00100c68	0c47a803	lw	x16,196(x15)	 x15:0x00101000 x16=0x00000000 PA:0x001010c4 store:0x00000000
           5256	      2624	00100c6c	00e12623	sw	x14,12(x2)	  x2:0x00137fc0 x14:0x00030000 PA:0x00137fcc store:0x00030000 load:0x00000000
           5258	      2625	00100c70	00030737	lui	x14,0x30	 x14=0x00030000
           5262	      2627	00100c74	00c12a23	sw	x12,20(x2)	  x2:0x00137fc0 x12:0x00030000 PA:0x00137fd4 store:0x00030000 load:0x00000000
           5266	      2629	00100c78	01112023	sw	x17,0(x2)	  x2:0x00137fc0 x17:0x00030000 PA:0x00137fc0 store:0x00030000 load:0x00000000
           5270	      2631	00100c7c	00a12e23	sw	x10,28(x2)	  x2:0x00137fc0 x10:0x001010ac PA:0x00137fdc store:0x001010ac load:0x00000000
           5274	      2633	00100c80	00d12823	sw	x13,16(x2)	  x2:0x00137fc0 x13:0x00000259 PA:0x00137fd0 store:0x00000259 load:0x00000000
           5276	      2634	00100c84	00030637	lui	x12,0x30	 x12=0x00030000
           5278	      2635	00100c88	00470893	addi	x17,x14,4	 x14:0x00030000 x17=0x00030004
           5282	      2637	00100c8c	0008a783	lw	x15,0(x17)	 x17:0x00030004 x15=0x00000000 PA:0x00030004 store:0x00000000
           5286	      2639	00100c90	00062683	lw	x13,0(x12)	 x12:0x00030000 x13=0x00000a4d PA:0x00030000 store:0x00000000
           5290	      2641	00100c94	0008a503	lw	x10,0(x17)	 x17:0x00030004 x10=0x00000000 PA:0x00030004 store:0x00000000
           5294	      2643	00100c98	06a78a63	beq	x15,x10,100d0c	 x15:0x00000000 x10:0x00000000
           5298	      2645	00100d0c	00b688b3	add	x17,x13,x11	 x13:0x00000a4d x11:0x000007d0 x17=0x0000121d
           5300	      2646	00100d10	00030637	lui	x12,0x30	 x12=0x00030000
           5302	      2647	00100d14	00d8b6b3	sltu	x13,x17,x13	 x17:0x0000121d x13:0x00000a4d x13=0x00000000
           5304	      2648	00100d18	01078833	add	x16,x15,x16	 x15:0x00000000 x16:0x00000000 x16=0x00000000
           5306	      2649	00100d1c	fff00513	addi	x10,x0,-1	  x0:0x00000000 x10=0xffffffff
           5310	      2651	00100d20	00a62423	sw	x10,8(x12)	 x12:0x00030000 x10:0xffffffff PA:0x00030008 store:0xffffffff load:0x00000a29
           5312	      2652	00100d24	010687b3	add	x15,x13,x16	 x13:0x00000000 x16:0x00000000 x15=0x00000000
           5314	      2653	00100d28	000305b7	lui	x11,0x30	 x11=0x00030000
           5318	      2655	00100d2c	00f5a623	sw	x15,12(x11)	 x11:0x00030000 x15:0x00000000 PA:0x0003000c store:0x00000000 load:0x00000000
           5322	      2657	00100d30	01162423	sw	x17,8(x12)	 x12:0x00030000 x17:0x0000121d PA:0x00030008 store:0x0000121d load:0xffffffff
           5324	      2658	00100d34	001016b7	lui	x13,0x101	 x13=0x00101000
           5328	      2660	00100d38	0c86a703	lw	x14,200(x13)	 x13:0x00101000 x14=0x00000000 PA:0x001010c8 store:0x00000000
           5332	      2662	00100d3c	0cc6a883	lw	x17,204(x13)	 x13:0x00101000 x17=0x00000000 PA:0x001010cc store:0x00030000
           5336	      2664	00100d40	01c12503	lw	x10,28(x2)	  x2:0x00137fc0 x10=0x001010ac PA:0x00137fdc store:0x00000000
           5338	      2665	00100d44	00170593	addi	x11,x14,1	 x14:0x00000000 x11=0x00000001
           5340	      2666	00100d48	00e5b633	sltu	x12,x11,x14	 x11:0x00000001 x14:0x00000000 x12=0x00000000
           5342	      2667	00100d4c	01160833	add	x16,x12,x17	 x12:0x00000000 x17:0x00000000 x16=0x00000000
           5346	      2669	00100d50	0cb6a423	sw	x11,200(x13)	 x13:0x00101000 x11:0x00000001 PA:0x001010c8 store:0x00000001 load:0x001010ac
           5350	      2671	00100d54	0d06a623	sw	x16,204(x13)	 x13:0x00101000 x16:0x00000000 PA:0x001010cc store:0x00000000 load:0x001010ac
           5354	      2673	00100d58	01812583	lw	x11,24(x2)	  x2:0x00137fc0 x11=0x00000000 PA:0x00137fd8 store:0x00000000
           5358	      2675	00100d5c	01412603	lw	x12,20(x2)	  x2:0x00137fc0 x12=0x00030000 PA:0x00137fd4 store:0x00101000
           5362	      2677	00100d60	01012683	lw	x13,16(x2)	  x2:0x00137fc0 x13=0x00000259 PA:0x00137fd0 store:0x00000000
           5366	      2679	00100d64	00c12703	lw	x14,12(x2)	  x2:0x00137fc0 x14=0x00030000 PA:0x00137fcc store:0x00030000
           5370	      2681	00100d68	00812783	lw	x15,8(x2)	  x2:0x00137fc0 x15=0x00000000 PA:0x00137fc8 store:0x00000000
           5374	      2683	00100d6c	00412803	lw	x16,4(x2)	  x2:0x00137fc0 x16=0x00000000 PA:0x00137fc4 store:0x00000000
           5378	      2685	00100d70	00012883	lw	x17,0(x2)	  x2:0x00137fc0 x17=0x00030000 PA:0x00137fc0 store:0x00000000
           5380	      2686	00100d74	02010113	addi	x2,x2,32	  x2:0x00137fc0  x2=0x00137fe0
           5382	      2687	00100d78	30200073	mret	
           5390	      2691	00100ff8	fd9ff06f	jal	x0,100fd0	  x0=0x00000000
           5394	      2693	00100fd0	c71ff0ef	jal	x1,100c40	  x1=0x00100fd4
           5396	      2694	00100c40	001017b7	lui	x15,0x101	 x15=0x00101000
           5400	      2696	00100c44	0c87a503	lw	x10,200(x15)	 x15:0x00101000 x10=0x00000001 PA:0x001010c8 store:0x00000000
           5404	      2698	00100c48	0cc7a583	lw	x11,204(x15)	 x15:0x00101000 x11=0x00000000 PA:0x001010cc store:0x00030000
           5408	      2700	00100c4c	00008067	jalr	x0,0(x1)	  x1:0x00100fd4  x0=0x00000000
           5410	      2701	00100fd4	00040913	addi	x18,x8,0	  x8:0x00000000 x18=0x00000000
           5412	      2702	00100fd8	00050413	addi	x8,x10,0	 x10:0x00000001  x8=0x00000001
           5414	      2703	00100fdc	00048993	addi	x19,x9,0	  x9:0x00000000 x19=0x00000000
           5416	      2704	00100fe0	00157793	andi	x15,x10,1	 x10:0x00000001 x15=0x00000001
           5418	      2705	00100fe4	00058493	addi	x9,x11,0	 x11:0x00000000  x9=0x00000000
           5420	      2706	00100fe8	0aca0513	addi	x10,x20,172	 x20:0x00101000 x10=0x001010ac
           5424	      2708	00100fec	fd2416e3	bne	x8,x18,100fb8	  x8:0x00000001 x18:0x00000000
           5430	      2711	00100fb8	00079463	bne	x15,x0,100fc0	 x15:0x00000001  x0:0x00000000
           5436	      2714	00100fc0	8e0ff0ef	jal	x1,1000a0	  x1=0x00100fc4
           5440	      2716	001000a0	00054803	lbu	x16,0(x10)	 x10:0x001010ac x16=0x00000054 PA:0x001010ac store:0x00000000
           5442	      2717	001000a4	06080663	beq	x16,x0,100110	 x16:0x00000054  x0:0x00000000
           5444	      2718	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
           5448	      2720	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000054 PA:0x00020000 store:0x00000054 load:0x00000000
           5452	      2722	001000b0	00154703	lbu	x14,1(x10)	 x10:0x001010ac x14=0x00000069 PA:0x001010ad store:0x00100fc4
           5454	      2723	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000069  x0:0x00000000
           5458	      2725	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
           5462	      2727	001000bc	00254283	lbu	x5,2(x10)	 x10:0x001010ac  x5=0x00000063 PA:0x001010ae store:0x00137fe0
           5464	      2728	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000063  x0:0x00000000
           5468	      2730	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
           5472	      2732	001000c8	00354303	lbu	x6,3(x10)	 x10:0x001010ac  x6=0x0000006b PA:0x001010af store:0x00000000
           5474	      2733	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000006b  x0:0x00000000
           5478	      2735	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000006b PA:0x00020000 store:0x0000006b load:0x00000000
           5482	      2737	001000d4	00454383	lbu	x7,4(x10)	 x10:0x001010ac  x7=0x00000021 PA:0x001010b0 store:0x00000000
           5484	      2738	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000021  x0:0x00000000
           5488	      2740	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000021 PA:0x00020000 store:0x00000021 load:0x00000000
           5492	      2742	001000e0	00554583	lbu	x11,5(x10)	 x10:0x001010ac x11=0x0000000a PA:0x001010b1 store:0x00000063
           5494	      2743	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000000a  x0:0x00000000
           5498	      2745	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
           5502	      2747	001000ec	00654603	lbu	x12,6(x10)	 x10:0x001010ac x12=0x00000000 PA:0x001010b2 store:0x0000006b
           5506	      2749	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000000  x0:0x00000000
           5510	      2751	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
           5514	      2753	00100114	00008067	jalr	x0,0(x1)	  x1:0x00100fc4  x0=0x00000000
           5516	      2754	00100fc4	10500073	wfi	
           9296	      4644	0010001c	5950006f	jal	x0,100db0	  x0=0x00000000
           9300	      4646	00100db0	ea1ff06f	jal	x0,100c50	  x0=0x00000000
           9302	      4647	00100c50	fe010113	addi	x2,x2,-32	  x2:0x00137fe0  x2=0x00137fc0
